FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.2263192907503441,4,sim_g043,51.34109617198996,3.2791866721777887,-1068.291829540476,-24.472235279660758,30.964619432905895,SE,441,0.0002746483907177759,0.009187880067645362,0.0003829002380371094,2160.9398385827394,-1090.3682423330029,22.076412792526753,2.6200949425625453e-06,0.0007860284827687636
0.21897287351130437,4,sim_g014,51.34109617198996,3.4213834137482775,-1026.056835154243,-14.869691589594206,12.170387947335676,SE,441,0.0002877483745128231,0.01001540916403435,0.00040602684020996094,2076.469849810273,-1046.743255286819,20.68642013257613,5.409831483005334e-06,0.0008114747224508001
0.1582354675875396,4,sim_g004,88.52913860950083,4.716921797139667,-1045.864837709435,-29.191195005629304,18.928870378390947,SE,441,0.0006338995588963753,0.03389770445562581,0.0007290840148925781,2116.0858549206573,-1062.0078418205958,16.143004111160735,5.8735113322661014e-05,0.0058735113322661014
0.19120603901839148,4,sim_g125,51.34109617198996,4.057534677813142,-1002.4757445110672,-37.0191172433632,64.84410147315586,SE,441,0.00034081947893116016,0.014076183806377934,0.0004382133483886719,2029.3076685239218,-1017.783590807233,15.307846296165849,9.133634901237198e-05,0.006089342935922115
0.19365033385106095,4,sim_g022,51.34109617198996,3.9942119405405725,-978.6821117918176,-20.443137986922224,20.557668930614177,SE,441,0.00027551344556029484,0.01119212842776755,0.0013418197631835938,1981.7204030854227,-993.7909125096752,15.108800717857548,0.00010148904893203525,0.006089342935922115
0.13772044443539316,4,sim_g013,88.52913860950083,5.551643391774386,-1092.0933987270523,-22.545735571831887,11.639107827645013,SE,441,0.0005514330695066689,0.03608710650255547,0.0003788471221923828,2208.542976955892,-1105.8466122304794,13.753213503427105,0.0002084638850677889,0.010423194253389445
0.07160428138674144,4,sim_g045,88.52913860950083,11.496510130001369,-1103.831244738139,-27.526350031166256,13.987803656008765,SE,441,0.00025293292089752673,0.04764224471546125,0.002112865447998047,2232.0186689780653,-1114.348548146172,10.517303408033058,0.0011826192889663467,0.05068368381284343
0.4998721058145239,4,sim_g078,17.267240334135195,0.9973696778536377,-966.3916901095541,-14.799738645909466,68.18724697005686,SE,441,0.0023171245494022124,0.04340154885810597,0.0003800392150878906,1957.1395597208957,-976.2368375516086,9.84514744205444,0.0017028034243723456,0.0518890582581949
0.05912308131385634,4,sim_g106,152.65370175746375,11.4951841622641,-1094.2593207729078,-23.6805450616734,5.657764793642709,SE,441,0.0005257408524569481,0.13833234622403492,0.0003180503845214844,2212.874821047603,-1103.934423451518,9.675102678610074,0.001867818313684655,0.0518890582581949
0.09740912486625372,4,sim_g062,88.52913860950083,8.216052106761449,-1091.1739231470415,-8.318294956192776,2.248167710286383,SE,441,0.000541635580928629,0.060886795834810464,0.001055002212524414,2206.70402579587,-1100.8151904638594,9.641267316817903,0.0019025392416525122,0.0518890582581949
0.16526717897095655,4,sim_g002,51.34109617198996,4.844922352555876,-980.7958456923158,-3.680985652883033,1.5179475447149782,SE,441,0.000599519238619627,0.030156814439528022,0.0026009082794189453,1985.947870886419,-990.3820468099607,9.586201117644919,0.0019604514688711383,0.0518890582581949
0.08380092507237755,4,sim_g140,88.52913860950083,9.694221175926764,-1090.0627010680514,-1.983151303205305,0.8733045354088904,SE,441,0.00044692469863938817,0.06443252559929405,0.0010311603546142578,2204.48158163789,-1099.5441830758232,9.481482007771774,0.002075562330327796,0.0518890582581949
0.42378108418007765,4,sim_g139,17.267240334135195,1.3554388486001587,-1065.1055914527228,-21.454539916885192,127.78020853764784,SE,441,0.0020335449993049834,0.03952851113533644,0.0003199577331542969,2154.567362407233,-1073.6015381858492,8.495946733126402,0.003559385191144737,0.08213965825718625
0.06384157842525279,4,sim_g000,88.52913860950083,13.002223301864861,-1099.252010749749,-20.486448287089623,7.754531603226025,SE,441,0.00031122441590294796,0.07154403704357351,0.002726316452026367,2222.860201001285,-1107.5330826453605,8.281071895611603,0.004006047319177197,0.08584387112522565
0.07609876990858477,4,sim_g134,88.52913860950083,10.765142834256157,-1110.738813969897,-23.923093965668006,10.970873287784565,SE,441,0.000444125224541006,0.07536925256445128,0.001438140869140625,2245.833807441581,-1118.618477492068,7.879663522171086,0.004999378109442731,0.09998756218885463
0.07190358353996729,4,sim_g042,88.52913860950083,11.444964458318253,-1082.841058134094,-18.27046071514159,6.510800490371486,SE,441,0.0003479187211572438,0.0650649594013732,0.0010650157928466797,2190.0382957699753,-1090.499165768117,7.658107634023054,0.005651775434416084,0.10597078939530158
0.0659346275962674,4,sim_g001,152.65370175746375,10.233021661526466,-1092.2200692762567,-31.049871139571618,9.458849599406532,SE,441,0.001022263850845432,0.22212589356493975,0.0021638870239257812,2208.7963180543006,-1098.607935073264,6.38786579700718,0.011490309627645412,0.19487736144921297
0.3624843743426709,4,sim_g044,17.267240334135195,1.7532164198921738,-1008.9377806516088,-21.469925979347575,114.61243619006068,SE,441,0.0023001627630570634,0.04880774904754345,0.0003142356872558594,2042.231740805005,-1015.2386695619235,6.300888910314711,0.012067744415684256,0.19487736144921297
0.084577972701852,4,sim_g131,88.52913860950083,9.59701061616792,-1108.7919173701728,-23.38462371608007,10.856117416417051,SE,441,0.0007937082151096824,0.11267155308604626,0.0025222301483154297,2241.9400142421327,-1115.0529487657418,6.261031395569034,0.012342232891783489,0.19487736144921297
0.3629541546868978,4,sim_g021,17.267240334135195,1.7496569299899876,-1053.9405172249471,-23.297348840476154,135.17658017950356,SE,441,0.0024910757181200427,0.05281164965680601,0.0008740425109863281,2132.2372139516815,-1060.0767941533022,6.136276928355073,0.013243586994325485,0.19865380491488227
0.33806493199989446,4,sim_g023,17.267240334135195,1.9518626440125022,-1106.7731951436322,-15.056534941612245,55.80795317602928,SE,441,0.002252793424032246,0.05033251657136078,0.0009908676147460938,2237.9025697890515,-1112.629191590811,5.855996447178768,0.015524066242846635,0.22177237489780907
0.3626768036943285,4,sim_g122,17.267240334135195,1.7517572823467362,-1058.2476792007033,-7.3136943093697,15.70306323804864,SE,441,0.002882812621136984,0.06114877290630973,0.0003218650817871094,2140.8515379031937,-1063.7717102023416,5.524031001638377,0.01875698907480494,0.24774317197376605
0.33017559195423407,4,sim_g047,17.267240334135195,2.022320524213939,-1032.9198818274856,-16.62763123151484,65.41886053451503,SE,441,0.0026725418135490828,0.060853028955679817,0.00031685829162597656,2090.1959431567584,-1038.3579407431434,5.438058915657848,0.019702553303378223,0.24774317197376605
0.07452050210193897,4,sim_g035,88.52913860950083,11.011916706965028,-1114.3623217749937,-28.505453211689996,15.161864755445437,SE,441,0.0009225417107019863,0.16226326655137055,0.0009319782257080078,2253.0808230517746,-1119.790049300032,5.427727525038335,0.019819453757901284,0.24774317197376605
