FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.9999545892329821,4,sim_g291,10.013867304527897,4.5399929762484854e-05,-910.3785765614331,-23.688432390509288,503.3984797185855,SE,441,519.7422574700262,182527450883.949,0.00046515464782714844,1845.1133326246536,-911.0319028522849,0.6533262908518509,0.4189259482144846,0.7757887929897863
0.09932864130478689,4,sim_g113,17.267240334135195,9.039113573205144,-836.8414627570813,-23.508608741424723,48.7044034706396,SE,441,0.009387083378622062,1.022287157756125,0.006669044494628906,1698.03910501595,-837.4723261978397,0.6308634407583895,0.4270387749795824,0.7859609355452438
0.12015822268761431,4,sim_g229,17.267240334135195,7.299364808480718,-655.4764785201794,-15.931608036596026,26.39726215835236,SE,441,0.012465289880380212,1.0036411619371426,0.0016922950744628906,1335.3091365421462,-656.0811503087534,0.6046717885740236,0.43680105835816596,0.7887895869911478
0.9999545892329822,4,sim_g239,10.013867304527897,4.5399929762484854e-05,-1026.3302099908165,-26.638485843934276,638.1467136817522,SE,441,381.7622759350511,134070482182.81206,0.0006258487701416016,2077.01659948342,-1026.9329132964135,0.6027033055970605,0.43754844745047117,0.7887895869911478
0.10607066433980784,4,sim_g029,17.267240334135195,8.401210882767316,-981.4681488647582,-23.418845515472604,51.46134245238365,SE,441,0.007949349688407117,0.7788483851689066,0.002833843231201172,1987.2924772313038,-982.0705037722133,0.6023549074551511,0.437680930206502,0.7887895869911478
0.021894241367754894,4,sim_g269,88.52913860950083,39.61209411092874,-1011.3357221642996,-28.24410952237145,9.232314549305302,SE,441,0.0007959896139962344,1.3159019431588586,0.002691030502319336,2047.0276238303866,-1011.9343740118745,0.5986518475749563,0.4390928700917389,0.7887895869911478
0.12890334559907685,4,sim_g190,17.267240334135195,6.73652835441757,-700.5368218186736,-23.392319794297702,60.30036922309448,SE,441,0.015178185098865213,1.0972123572354768,0.0031120777130126953,1425.4298231391347,-701.1161709169924,0.5793490983187439,0.4465675667523328,0.7974420834863086
0.02526948122801645,4,sim_g017,88.52913860950083,34.202679104629716,-652.9880763177057,-20.503513985696237,5.153712997299521,SE,441,0.001880778091686991,2.3663742535218155,0.0009770393371582031,1330.3323321371988,-653.5587396205301,0.5706633028244141,0.44999545785569783,0.798808505069286
0.11865874605280968,4,sim_g230,17.267240334135195,7.404203221469592,-1106.2361406505902,-19.04952234241182,38.19369150662357,SE,441,0.011856313790668918,0.973392016719901,0.0024471282958984375,2236.8284608029676,-1106.7931405670047,0.5569999164144974,0.45547155367889014,0.8037733300215708
0.016045477433721263,4,sim_g130,88.52913860950083,54.3743739983334,-936.4913612548062,-10.785751318011892,1.2031375812945433,SE,441,0.0008416788053292105,2.529502940739535,0.0009229183197021484,1897.3389020113998,-937.0311631393621,0.5398018845559136,0.46251484350403105,0.8086589162373197
0.12732747060736255,4,sim_g184,17.267240334135195,6.832241028081241,-687.2650430850963,-17.157457542526,32.174067726396885,SE,441,0.01708346749212084,1.2582732707437643,0.0008170604705810547,1398.88626567198,-687.8014514500459,0.5364083649495797,0.4639250399205852,0.8086589162373197
0.1288763946691057,4,sim_g267,17.267240334135195,6.738145578402768,-752.8690475057631,-17.49032394247706,33.833769043394966,SE,441,0.01573847491608289,1.1380764074628318,0.0007250308990478516,1530.0942745133136,-753.3997143440668,0.5306668383036595,0.46632664169685434,0.8086589162373197
0.015412394968804642,4,sim_g126,88.52913860950083,56.644287972167,-1108.7515638410132,-12.465712583981846,1.6302341238787874,SE,441,0.0006642425366385031,2.158007356570476,0.0022590160369873047,2241.8593071838136,-1109.2460863797346,0.4945225387214123,0.48191680960221783,0.8308910510383065
0.09904765456322545,4,sim_g282,17.267240334135195,9.067584468415799,-788.5476664515393,-21.70381447208338,41.39697494991615,SE,441,0.010611498153056415,1.1609536746948799,0.0034377574920654297,1601.451512404866,-789.0353369287417,0.4876704772024141,0.4849682954778336,0.8313742208191434
0.10620439079677713,4,sim_g226,17.267240334135195,8.38937737329063,-1095.7528714654634,-16.273509108706847,25.51738761680869,SE,441,0.012174752273633219,1.190438956231432,0.0010979175567626953,2215.861922432714,-1096.2276830069804,0.47481154151705596,0.49078192249675767,0.8365600951649278
0.10353922829754236,4,sim_g296,17.267240334135195,8.630984802095238,-1040.8565380646694,-23.92295461110944,52.714431835242074,SE,441,0.014013570757901887,1.4271893521190082,0.0008721351623535156,2106.069255631126,-1041.3181322704254,0.4615942057560005,0.4968798600366664,0.8421692542994346
0.015977022959002406,4,sim_g258,88.52913860950083,54.61114320927624,-790.5780643061304,-19.356301396766888,3.6656278997823133,SE,441,0.0009553254863527178,2.8948885121332135,0.002479076385498047,1605.5123081140482,-791.0180273732924,0.4399630671620116,0.5071402818049338,0.8483886667503566
