,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g143,0.9838520816630208,5.1193007966747695e-06,1.3395159586304278e-05,3.016250001918717e-11,0.000999000999000999,9.700718807227834e-06,1.1813771069249468e-05,7.417008201439468e-11,0.0020527417787691757,1,gp,geary
sim_g090,0.9853512527077585,3.134419531416255e-05,1.3395159586304278e-05,5.567511010854034e-05,0.000999000999000999,8.19357236663737e-06,7.178059995609745e-05,0.00011845768108200073,0.0020527417787691757,1,stripes,geary
sim_g023,0.9855462098946655,3.9208390014589765e-05,1.3395159586304278e-05,3.886712863909258e-08,0.000999000999000999,8.764526542623084e-06,8.910997730588583e-05,8.969337378252134e-08,0.0020527417787691757,1,gp,geary
sim_g074,0.9857422872266883,4.8975143277902534e-05,1.3395159586304278e-05,1.6839720344976057e-05,0.000999000999000999,9.039854460153188e-06,0.00011047024799526887,3.634472016901308e-05,0.0020527417787691757,1,gp,geary
sim_g266,0.9865464515905286,0.0001185092769557969,1.3395159586304278e-05,1.8464834587257005e-06,0.000999000999000999,8.23338647647897e-06,0.0002653192767667095,4.0731252766008104e-06,0.0020527417787691757,0,null,geary
sim_g061,0.9869641563000843,0.0001841853840849162,1.3395159586304278e-05,1.2448925163195134e-06,0.000999000999000999,8.695996499322038e-06,0.000409300853522036,2.766427814043363e-06,0.0020527417787691757,1,gp,geary
sim_g117,0.9872645177641801,0.0002509904322727036,1.3395159586304278e-05,1.748856470930695e-07,0.000999000999000999,8.873349430639747e-06,0.0005536553653074345,3.9746737975697613e-07,0.0020527417787691757,1,gp,geary
sim_g124,0.9883065241104364,0.0006991753038694573,1.3395159586304278e-05,4.9289478268110765e-09,0.000999000999000999,8.758142154465853e-06,0.0015310408113929721,1.155222146908846e-08,0.0020527417787691757,1,gp,geary
sim_g224,0.9883216087440885,0.0007092260864485578,1.3395159586304278e-05,2.710379612348831e-05,0.000999000999000999,8.120464775888003e-06,0.0015417958401055603,5.807956312176066e-05,0.0020527417787691757,0,null,geary
sim_g020,0.9884039760063706,0.0007664955511821579,1.3395159586304278e-05,0.00019051312058018357,0.000999000999000999,6.992529731540015e-06,0.0016543069449974632,0.0003969023345420491,0.0020527417787691757,1,stripes,geary
sim_g057,0.9888225670088697,0.0011290843238419407,1.3395159586304278e-05,0.0017603758702803562,0.002997002997002997,8.419413900962093e-06,0.00241946640823273,0.0034744260597638606,0.005915137494084862,1,stripes,geary
sim_g217,0.9889880903712844,0.0013115469526875625,1.3395159586304278e-05,0.00013219952025525289,0.000999000999000999,7.564123795324184e-06,0.002790525431250133,0.00027929476110264697,0.0020527417787691757,0,null,geary
sim_g068,0.9895137805252865,0.0020841615176083197,1.3395159586304278e-05,0.0006475679742511501,0.003996003996003996,7.5408494000737e-06,0.004403158135792225,0.0013215672943901022,0.007784423368838954,1,gp,geary
sim_g237,0.9896826478215214,0.0024087132481731685,1.3395159586304278e-05,0.0006768988940818874,0.001998001998001998,7.5698346665421385e-06,0.005053244576587066,0.0013720923528686908,0.003996003996003996,0,null,geary
sim_g123,0.9897484499383151,0.002547099599879212,1.3395159586304278e-05,1.2569475179242738e-05,0.000999000999000999,8.504395810857033e-06,0.005306457499748359,2.7524398202721325e-05,0.0020527417787691757,1,gp,geary
sim_g029,0.9900281879795265,0.0032191315030439373,1.3395159586304278e-05,1.5021714215034759e-05,0.000999000999000999,7.5406271568927466e-06,0.006660272075263318,3.2655900467466865e-05,0.0020527417787691757,1,stripes,geary
sim_g105,0.9900856013461564,0.0033753685206254053,1.3395159586304278e-05,0.000489889341271202,0.000999000999000999,7.585459753175966e-06,0.006935688741011106,0.0010066219341189082,0.0020527417787691757,1,stripes,geary
sim_g083,0.9901421172083058,0.003535785849087254,1.3395159586304278e-05,7.204097969666472e-07,0.000999000999000999,7.824628067843588e-06,0.007215889487933172,1.6128577544029415e-06,0.0020527417787691757,1,gp,geary
sim_g194,0.9909151356369603,0.006527888727960128,1.3395159586304278e-05,0.00039994781705420045,0.000999000999000999,8.092143050879014e-06,0.013143400123409654,0.0008274782421811044,0.0020527417787691757,0,null,geary
sim_g175,0.9913355653957862,0.00895748751597927,1.3395159586304278e-05,0.16787314437731243,0.16383616383616384,7.181697040209286e-06,0.01791497503195854,0.22064793363745258,0.21652356454118568,0,null,geary
sim_g162,0.9914874833950527,0.010012945069224177,1.3395159586304278e-05,0.2608558594853877,0.24575424575424576,6.611760507095275e-06,0.019893268349452008,0.31302703138246524,0.29728336179949083,0,null,geary
sim_g242,0.9921220285729888,0.01567952501133485,1.3395159586304278e-05,0.012515600922709239,0.017982017982017984,7.200321400273238e-06,0.030544529242860097,0.022894391931785194,0.031732972909443505,0,null,geary
sim_g126,0.99273654416455,0.023595420418899008,1.3395159586304278e-05,0.0047731972316168636,0.006993006993006993,7.174694510111307e-06,0.045375808497882704,0.009179225445417044,0.013448090371167294,1,gp,geary
sim_g274,0.9928622444018328,0.02557384905278759,1.3395159586304278e-05,0.11728487782104469,0.12187812187812187,7.531072355729606e-06,0.04855794123947011,0.1708994766806102,0.17749241050211922,0,null,geary
sim_g210,0.9931810280490767,0.031221446363748104,1.3395159586304278e-05,0.008309739716769264,0.008991008991008992,7.567321424371173e-06,0.0585402119320277,0.015777986803992273,0.016964167907564134,0,null,geary
sim_g138,0.993769362170012,0.04434132451554947,1.3395159586304278e-05,0.0009923273445540854,0.001998001998001998,7.648430156692394e-06,0.0816097997218702,0.001984654689108171,0.003996003996003996,1,gp,geary
sim_g190,0.993892724768344,0.04759022240355882,1.3395159586304278e-05,0.0046293765088495755,0.005994005994005994,7.4704041180102165e-06,0.08652767709737967,0.008960083565515307,0.011601301923882567,0,null,geary
sim_g264,0.9941010967075993,0.05350831706040619,1.3395159586304278e-05,0.02394144694794181,0.024975024975024976,7.68109149842899e-06,0.09670177782001117,0.04127835680679623,0.0430603878879741,0,null,geary
sim_g299,0.9944234961539881,0.06379683601598603,1.3395159586304278e-05,0.4163680588502925,0.4115884115884116,6.572016781004786e-06,0.1139229214571179,0.43828216721083424,0.4332509595667491,0,null,geary
sim_g282,0.9945356925711725,0.067717976328775,1.3395159586304278e-05,0.031845904446253015,0.026973026973026972,6.9219825188564e-06,0.11982870642636811,0.05367287266222418,0.04597675052220507,0,null,geary
sim_g219,0.9945738682734225,0.0690938114422827,1.3395159586304278e-05,0.022574203327786938,0.024975024975024976,7.2116015595513955e-06,0.12121721305663632,0.03937361045544233,0.0430603878879741,0,null,geary
sim_g199,0.9948233855663965,0.07862242413531315,1.3395159586304278e-05,0.46110003394005605,0.45454545454545453,6.651970643095446e-06,0.13555590368157439,0.4673311154797865,0.46382189239332094,0,null,geary
sim_g179,0.9949222175244793,0.08266066400060945,1.3395159586304278e-05,0.08427404820446538,0.08391608391608392,7.161624763706879e-06,0.1417039954296162,0.12899089010887557,0.12844298558584274,0,null,geary
sim_g297,0.9950030304711422,0.08607708581360263,1.3395159586304278e-05,0.1580310387645258,0.15584415584415584,6.812285682162931e-06,0.1467223053640954,0.21400067907509732,0.21251475796930344,0,null,geary
sim_g252,0.9951170967377283,0.09107759579275121,1.3395159586304278e-05,0.015401025867625387,0.017982017982017984,7.425477504471317e-06,0.15436880642839187,0.027339099173299502,0.031732972909443505,0,null,geary
sim_g200,0.995246263508822,0.09699659735324129,1.3395159586304278e-05,0.006964451113111976,0.008991008991008992,7.2682930656915025e-06,0.16347741126950777,0.013307868369003778,0.016964167907564134,0,null,geary
sim_g227,0.9955091714122644,0.10990706392385624,1.3395159586304278e-05,0.02297555774608116,0.025974025974025976,7.030169761672653e-06,0.17973698616289197,0.03984200765216386,0.04452690166975881,0,null,geary
sim_g198,0.9955156230463977,0.11023868484657373,1.3395159586304278e-05,0.011805790950807608,0.012987012987012988,6.8560212553565846e-06,0.17973698616289197,0.021862575834828903,0.02405002405002405,0,null,geary
sim_g165,0.9955772151181174,0.11344075407410503,1.3395159586304278e-05,0.07301565549724685,0.08091908091908091,7.315701703950703e-06,0.18395797957962978,0.11233177768807208,0.12449089372166294,0,null,geary
sim_g292,0.9956433668272318,0.11695315121201594,1.3395159586304278e-05,0.20782451616759162,0.2087912087912088,7.303307342849701e-06,0.1876253762759614,0.2597806452094895,0.260989010989011,0,null,geary
sim_g182,0.9956747044343629,0.11864369041209682,1.3395159586304278e-05,0.09817310369376664,0.1048951048951049,7.637027385710627e-06,0.18919960219390491,0.14652702043845767,0.15425750719868367,0,null,geary
sim_g209,0.9956848695644416,0.1191957493821601,1.3395159586304278e-05,0.013130960169905928,0.015984015984015984,7.170607611974584e-06,0.18919960219390491,0.023730650909468545,0.028713801168890992,0,null,geary
sim_g161,0.9957277522884519,0.12154462244104586,1.3395159586304278e-05,0.008406343845891437,0.007992007992007992,7.234395358373016e-06,0.19128324181130898,0.015861026124323465,0.015271352850970686,0,null,geary
sim_g278,0.9957436076652191,0.12242127475923775,1.3395159586304278e-05,0.03112774209855896,0.03296703296703297,6.871917157094605e-06,0.19128324181130898,0.0527588849128118,0.05556241511297691,0,null,geary
sim_g196,0.9958396256782734,0.12782496349918532,1.3395159586304278e-05,0.010609392716878425,0.014985014985014986,7.1967479491905784e-06,0.1976674693286371,0.01989261134414705,0.027081352382557204,0,null,geary
sim_g171,0.9959059052556934,0.13165039462549388,1.3395159586304278e-05,0.30608580775714084,0.3066933066933067,7.244632414858773e-06,0.2015057060594294,0.3559137299501638,0.3566201240619845,0,null,geary
sim_g202,0.9959272126232005,0.13289679623103473,1.3395159586304278e-05,0.04846144394068574,0.05094905094905095,7.263223431522869e-06,0.20238090796604274,0.07816361925917055,0.08173644537280902,0,null,geary
sim_g260,0.9959459898272338,0.13400190753582397,1.3395159586304278e-05,0.05561974402075275,0.060939060939060936,6.7550759211827585e-06,0.20303319323609692,0.0882853079694488,0.09672866815723959,0,null,geary
sim_g239,0.9960803094990721,0.14209116850174142,1.3395159586304278e-05,0.011409925265028441,0.012987012987012988,7.2966640225380126e-06,0.21352703626955877,0.021260730307506415,0.02405002405002405,0,null,geary
sim_g191,0.996149227978277,0.14636747794594263,1.3395159586304278e-05,0.01632855827702584,0.017982017982017984,6.638473524376712e-06,0.2173774424939742,0.028815102841810308,0.031732972909443505,0,null,geary
sim_g253,0.996280394651696,0.15474272180540932,1.3395159586304278e-05,0.0011228453537532827,0.001998001998001998,7.570724858561051e-06,0.22645276361767216,0.0022308185836157936,0.003996003996003996,0,null,geary
sim_g269,0.9962949547355179,0.15569155993653744,1.3395159586304278e-05,0.14276875021650703,0.14685314685314685,7.585116118913233e-06,0.22673528146097685,0.20406847248231275,0.20683541810302375,0,null,geary
sim_g273,0.9963389003835516,0.1585785890079079,1.3395159586304278e-05,0.25855552251444636,0.24375624375624375,7.2510837987624125e-06,0.2287191187614056,0.31276877723521734,0.2960602150885551,0,null,geary
sim_g249,0.9965231446215006,0.17106219776088394,1.3395159586304278e-05,0.22224390341266287,0.22477522477522477,6.393908327188658e-06,0.24554382453715398,0.27550897117272255,0.2786469728618489,0,null,geary
sim_g205,0.9966061334193823,0.1768850870898056,1.3395159586304278e-05,0.039214575166754605,0.03696303696303696,6.4838075879041155e-06,0.25269298155686515,0.06499653342556011,0.0616050616050616,0,null,geary
sim_g257,0.9967330656337848,0.18603043508000627,1.3395159586304278e-05,0.07286032350384856,0.06693306693306693,7.808159052742225e-06,0.2632506156792542,0.11233177768807208,0.1056837898943162,0,null,geary
sim_g295,0.99676816523907,0.1886101724136,1.3395159586304278e-05,0.36631848331191363,0.3726273726273726,6.589846929324727e-06,0.26560403281988026,0.39817226446947135,0.403567551581992,0,null,geary
sim_g214,0.9967797198346688,0.18946421007818126,1.3395159586304278e-05,0.16037776979720142,0.15784215784215785,6.670726693033026e-06,0.26560403281988026,0.21400067907509732,0.21426537263641338,0,null,geary
sim_g293,0.996799776836052,0.19095232798254347,1.3395159586304278e-05,0.07076352801126669,0.06993006993006994,7.05959620919421e-06,0.26573897228741905,0.1105680125176042,0.10869959056487555,0,null,geary
sim_g207,0.9968048795244239,0.1913320600469417,1.3395159586304278e-05,0.09287645375687342,0.09090909090909091,7.1883703442281785e-06,0.26573897228741905,0.1407218996316264,0.13704888076747374,0,null,geary
sim_g180,0.9968429559343224,0.19418022057569467,1.3395159586304278e-05,0.09581055757725804,0.0939060939060939,7.158072786073662e-06,0.2672204870307725,0.14371583636588706,0.14085914085914086,0,null,geary
sim_g193,0.9968931839522494,0.1979765948011451,1.3395159586304278e-05,0.09466046245059168,0.08491508491508491,6.841354416307242e-06,0.2712008147960892,0.14270421474963568,0.1293123120534288,0,null,geary
sim_g241,0.9969258657110606,0.2004706753485903,1.3395159586304278e-05,0.317311734166677,0.3276723276723277,6.787257437201891e-06,0.27213213848224926,0.36472613122606556,0.3749102608418197,0,null,geary
sim_g246,0.9970623148622174,0.21108581060151077,1.3395159586304278e-05,0.19984813456397377,0.1928071928071928,6.180935685416235e-06,0.285251095407447,0.2508553990342767,0.24405973773062378,0,null,geary
sim_g247,0.9971252733926185,0.21609273640392346,1.3395159586304278e-05,0.2596783532739119,0.25674325674325676,7.5820884784784505e-06,0.29070771713532306,0.31286548587218305,0.3092907092907093,0,null,geary
sim_g195,0.9972856135458196,0.2291503665729931,1.3395159586304278e-05,0.2106868333342467,0.22277722277722278,7.243577533929381e-06,0.3055338220973241,0.26226576763599174,0.27731604495089973,0,null,geary
sim_g208,0.997352372233244,0.23471479569451015,1.3395159586304278e-05,0.4112809443306235,0.3936063936063936,6.8496271127604e-06,0.3115683128688188,0.43598686678157966,0.4232326812971974,0,null,geary
sim_g184,0.9974100232495422,0.23957959236710835,1.3395159586304278e-05,0.29311376150987967,0.2987012987012987,7.059191627480509e-06,0.3166250119389097,0.3434926892693902,0.3486785587952903,0,null,geary
sim_g255,0.9974458155622579,0.24262734960735066,1.3395159586304278e-05,0.19396006576661678,0.2017982017982018,7.149949353739984e-06,0.31924651264125087,0.24551907059065414,0.25436748125823755,0,null,geary
sim_g156,0.9975042005013506,0.2476436177520015,1.3395159586304278e-05,0.41305789449523866,0.4075924075924076,6.8480388820033895e-06,0.3205313768089317,0.4363287617907451,0.43055536013282497,0,null,geary
sim_g115,0.9975633765020648,0.2527838339456282,1.3395159586304278e-05,0.3150687632849972,0.3156843156843157,7.235076597463177e-06,0.324081838391831,0.3635408807134583,0.3656575085146514,1,stripes,geary
sim_g211,0.9976564447473324,0.26098028551030794,1.3395159586304278e-05,0.24917264286526974,0.25774225774225773,6.914398114765461e-06,0.3320089306174983,0.3038690766649631,0.3092907092907093,0,null,geary
sim_g265,0.9976699306228988,0.2621792119483588,1.3395159586304278e-05,0.269023251939583,0.26173826173826176,6.643283924234929e-06,0.3320089306174983,0.3190491886249507,0.31283457578278295,0,null,geary
sim_g086,0.9976711421231388,0.2622870551878237,1.3395159586304278e-05,0.14040992432901273,0.14285714285714285,7.72372873631514e-06,0.3320089306174983,0.20251431393607605,0.20408163265306123,1,stripes,geary
sim_g230,0.997719847272005,0.26664134417536367,1.3395159586304278e-05,0.4779190217532135,0.4785214785214785,6.715545371873778e-06,0.33610253467482815,0.47951741313031454,0.4817330320686026,0,null,geary
sim_g218,0.9977396997972016,0.26842660579603655,1.3395159586304278e-05,0.11735097398735234,0.11788211788211789,7.282846316168129e-06,0.3369371620870752,0.1708994766806102,0.17251041641285544,0,null,geary
sim_g150,0.9978063632955169,0.27446504111630243,1.3395159586304278e-05,0.29543604246091176,0.2887112887112887,6.689668013528998e-06,0.3416577275306669,0.34486697563530555,0.33833354145854144,0,null,geary
sim_g296,0.9978628243169776,0.27963122100355414,1.3395159586304278e-05,0.3905511910495523,0.3956043956043956,6.9031145816229905e-06,0.3455967226047923,0.4199475172575831,0.423861852433281,0,null,geary
sim_g279,0.9978736441884727,0.28062660124327043,1.3395159586304278e-05,0.18205320256874635,0.18081918081918083,7.446863938292881e-06,0.3455967226047923,0.2364327306087615,0.23381790623169935,0,null,geary
sim_g298,0.9979092982912692,0.2839186985692518,1.3395159586304278e-05,0.159805732186871,0.16383616383616384,7.343460899547976e-06,0.3456477356175469,0.21400067907509732,0.21652356454118568,0,null,geary
sim_g212,0.9979164719724297,0.28458330232511364,1.3395159586304278e-05,0.37286339997440243,0.3696303696303696,7.492707700675541e-06,0.3456477356175469,0.40382317686758384,0.4017721409025756,0,null,geary
sim_g262,0.9979627938475641,0.2888925681759581,1.3395159586304278e-05,0.40758770907934894,0.4245754245754246,7.543042774607593e-06,0.34806333515175675,0.4336039458290946,0.44535883696722856,0,null,geary
sim_g270,0.9980168431249292,0.29395918283468414,1.3395159586304278e-05,0.22966232840032852,0.23176823176823177,7.2199599903304126e-06,0.35145186553964575,0.28353373876583765,0.28496094069864564,0,null,geary
sim_g271,0.9980302211982716,0.29521956705330243,1.3395159586304278e-05,0.474697179541408,0.4865134865134865,6.941139480058495e-06,0.35145186553964575,0.4778830666524242,0.4881406219198861,0,null,geary
sim_g187,0.9980678136201862,0.2987744972266108,1.3395159586304278e-05,0.09093501411018567,0.08691308691308691,7.717542796687462e-06,0.35427805995250294,0.1384797169190645,0.13168649532285895,0,null,geary
sim_g250,0.9981457349626001,0.30620437800920275,1.3395159586304278e-05,0.2504196068838709,0.24375624375624375,7.245954537817662e-06,0.36165871418409773,0.3041533686848634,0.2960602150885551,0,null,geary
sim_g010,0.9983115747679867,0.3222823837980744,1.3395159586304278e-05,0.1060567788000874,0.1028971028971029,7.314833583472745e-06,0.3762051172740168,0.15737550072404585,0.15281747955015282,1,gp,geary
sim_g203,0.998352096932702,0.3262636007108781,1.3395159586304278e-05,0.0326644775871421,0.03996003996003996,7.282649035642689e-06,0.37791150661491674,0.054744934503590116,0.0658681977363296,0,null,geary
sim_g189,0.9983657212925402,0.3276066539705449,1.3395159586304278e-05,0.4245236556492212,0.4305694305694306,7.004145696887264e-06,0.378007677658321,0.44302752981000215,0.4469578864042532,0,null,geary
sim_g288,0.9983946678866829,0.3304675302993018,1.3395159586304278e-05,0.14905662227515648,0.15984015984015984,7.745404322311769e-06,0.37984773597620897,0.2079859845699858,0.21445221445221443,0,null,geary
sim_g276,0.9984637803190772,0.33733804616045365,1.3395159586304278e-05,0.15725026780807433,0.16783216783216784,7.470010763769087e-06,0.3862649383516645,0.21400067907509732,0.21986746877576574,0,null,geary
sim_g204,0.9984973148923989,0.3406915671307025,1.3395159586304278e-05,0.1599767928146602,0.15484515484515485,7.70174794444633e-06,0.38714950810307097,0.21400067907509732,0.21251475796930344,0,null,geary
sim_g261,0.9985322145420376,0.3441950166119369,1.3395159586304278e-05,0.1480790328360544,0.14585414585414586,7.594555417419832e-06,0.38799528357844837,0.2079859845699858,0.20683541810302375,0,null,geary
sim_g185,0.9985408510645087,0.34506408814933265,1.3395159586304278e-05,0.3598625662386534,0.36163836163836166,7.0441915398104286e-06,0.38799528357844837,0.39545336949302573,0.3959544105529507,0,null,geary
sim_g286,0.9985433509918191,0.34531580238481907,1.3395159586304278e-05,0.3450175911658672,0.34265734265734266,7.142293490647639e-06,0.38799528357844837,0.3861705648173767,0.38214573530558665,0,null,geary
sim_g277,0.9986580081087745,0.35693241478746135,1.3395159586304278e-05,0.34348390209984275,0.33666333666333664,6.957489486518333e-06,0.3946458760873687,0.3859369686515087,0.3768619440261231,0,null,geary
sim_g176,0.9988402963372688,0.3756733491557737,1.3395159586304278e-05,0.45163104133091286,0.46253746253746253,6.67326902560142e-06,0.40982547180629864,0.4592858047433012,0.467209558118649,0,null,geary
sim_g254,0.998912962748002,0.38322959143375057,1.3395159586304278e-05,0.40042755377456457,0.3986013986013986,6.854134194679518e-06,0.41505009902572265,0.4275027264497131,0.4255530945922405,0,null,geary
sim_g188,0.9990145504601683,0.39386752401379055,1.3395159586304278e-05,0.15862134998064775,0.16083916083916083,7.327490711523229e-06,0.4250368964177596,0.21400067907509732,0.21445221445221443,0,null,geary
sim_g283,0.9991905624183407,0.41248336424266985,1.3395159586304278e-05,0.1684279226765888,0.16083916083916083,6.764245366147021e-06,0.43881208961986157,0.22064793363745258,0.21445221445221443,0,null,geary
sim_g056,0.9992190619838853,0.4155174146741605,1.3395159586304278e-05,0.16664186303932516,0.16683316683316685,6.715178196547418e-06,0.4404778247429263,0.2204012484433337,0.2195173247804827,1,stripes,geary
sim_g206,0.9992904426061395,0.42313831755922354,1.3395159586304278e-05,0.18712305419197173,0.1878121878121878,6.83239598736418e-06,0.44512543370679886,0.24008879795875046,0.24078485616947154,0,null,geary
sim_g235,0.9993092088030503,0.4251467843080127,1.3395159586304278e-05,0.18500976210302933,0.1878121878121878,6.455327428759028e-06,0.44512543370679886,0.23923676134012414,0.24078485616947154,0,null,geary
sim_g285,0.999533788748871,0.44931894506729747,1.3395159586304278e-05,0.1695550378631024,0.17382617382617382,6.684439811834815e-06,0.46642105024286934,0.22115874503882918,0.22672979194718323,0,null,geary
sim_g220,0.9997465520924952,0.4723956303526594,1.3395159586304278e-05,0.43749102974800036,0.44955044955044954,7.19972442586801e-06,0.48533797638971854,0.4510216801525777,0.46029056267964114,0,null,geary
sim_g234,0.9998602616692256,0.48477188437498303,1.3395159586304278e-05,0.3205786022554541,0.3276723276723277,7.170906937218497e-06,0.4913302550526986,0.3657225642950222,0.3749102608418197,0,null,geary
sim_g256,0.9998767812731554,0.48657139804960886,1.3395159586304278e-05,0.45023771206426855,0.44755244755244755,6.898548495014453e-06,0.4913302550526986,0.4592858047433012,0.4598141584442954,0,null,geary
sim_g159,0.9998840988621822,0.487368607309908,1.3395159586304278e-05,0.3206167813653028,0.3246753246753247,7.0128835489608135e-06,0.4913302550526986,0.3657225642950222,0.3746253746253746,0,null,geary
sim_g186,1.0000224102682456,0.49755724190608097,1.3395159586304278e-05,0.39227742859421943,0.4045954045954046,7.136771760516414e-06,0.49755724190608097,0.42029724492237797,0.43042064318660067,0,null,geary
sim_g170,1.000023998354964,0.4973841400990958,1.3395159586304278e-05,0.1511230952103379,0.15084915084915085,6.95835884256458e-06,0.49755724190608097,0.20892593807880813,0.21048718723137327,0,null,geary
sim_g236,1.0001096036767938,0.48805472001901395,1.3395159586304278e-05,0.28417077896052234,0.2817182817182817,7.05775207823649e-06,0.4913302550526986,0.33431856348296746,0.3314332726097432,0,null,geary
sim_g028,1.0001127813491846,0.4877085058806574,1.3395159586304278e-05,0.3462662731195811,0.33666333666333664,6.955543688749901e-06,0.4913302550526986,0.3861705648173767,0.3768619440261231,1,stripes,geary
sim_g294,1.0002104054299386,0.4770779267984775,1.3395159586304278e-05,0.05459552951580693,0.04895104895104895,7.69003141410251e-06,0.48847569296772436,0.08712052582309615,0.07895330475975637,0,null,geary
sim_g290,1.0002939072644683,0.46799779757501636,1.3395159586304278e-05,0.42530642861760204,0.4065934065934066,7.035396074248018e-06,0.48247195626290346,0.44302752981000215,0.43055536013282497,0,null,geary
sim_g231,1.0004242923649078,0.4538544926113651,1.3395159586304278e-05,0.44367628265265124,0.46153846153846156,6.998721712978489e-06,0.4695046475289984,0.4542760573235337,0.467209558118649,0,null,geary
sim_g268,1.0005188735849848,0.44363041815511994,1.3395159586304278e-05,0.38826231072487816,0.38161838161838163,7.1673316412407715e-06,0.4621150189115833,0.41898810509878937,0.4118183974299082,0,null,geary
sim_g238,1.0006843494804372,0.42583666491283756,1.3395159586304278e-05,0.3505825481913206,0.34665334665334663,6.891878256232397e-06,0.44512543370679886,0.3880987618354103,0.38517038517038515,0,null,geary
sim_g248,1.0007022388395765,0.42392135692777544,1.3395159586304278e-05,0.3401764620487411,0.3306693306693307,6.83604903644089e-06,0.44512543370679886,0.38365766396474554,0.3751887210533827,0,null,geary
sim_g228,1.000849204648019,0.4082585439782719,1.3395159586304278e-05,0.15093088312001046,0.15484515484515485,6.814043341261667e-06,0.4358632142116782,0.20892593807880813,0.21251475796930344,0,null,geary
sim_g152,1.00089472646245,0.40343542996691006,1.3395159586304278e-05,0.3614703029683559,0.36363636363636365,6.481655191568717e-06,0.43225224639311793,0.39577040470987873,0.39669421487603307,0,null,geary
sim_g153,1.000932024470411,0.3994945246881558,1.3395159586304278e-05,0.24203252116599955,0.23176823176823177,6.972891146336156e-06,0.42956400504102776,0.29636635244816273,0.28496094069864564,0,null,geary
sim_g232,1.0011029554267583,0.3815704173189465,1.3395159586304278e-05,0.3271032243694656,0.33166833166833165,6.8438310031954295e-06,0.4147504536075505,0.37030553702203656,0.3751887210533827,0,null,geary
sim_g240,1.0011634851537692,0.3752814035313147,1.3395159586304278e-05,0.36478071048551,0.35664335664335667,7.463442530316153e-06,0.40982547180629864,0.39794259325692,0.39191577653116116,0,null,geary
sim_g280,1.0012477962626567,0.3665768053420747,1.3395159586304278e-05,0.19207390144040448,0.18981018981018982,6.908944081874558e-06,0.40283165422206013,0.24416173911915826,0.24128413958922437,0,null,geary
sim_g154,1.0013333625399552,0.3578122609858809,1.3395159586304278e-05,0.44199174678010916,0.43756243756243757,7.4104586568337095e-06,0.3946458760873687,0.4541011097055916,0.45265079747838366,0,null,geary
sim_g245,1.0013356009745153,0.35758395803827314,1.3395159586304278e-05,0.4335426288812033,0.4405594405594406,6.455716272368312e-06,0.3946458760873687,0.4484923747046931,0.4541849902674645,0,null,geary
sim_g244,1.001375957984286,0.3534766679373893,1.3395159586304278e-05,0.3563356167725213,0.35564435564435565,7.195651923565155e-06,0.3942118973279435,0.3930172243814573,0.39191577653116116,0,null,geary
sim_g259,1.0013896868361456,0.3520832810381982,1.3395159586304278e-05,0.42019341103269947,0.4275724275724276,6.920840286096541e-06,0.39412307578902783,0.44076231926506937,0.44693981976211944,0,null,geary
sim_g166,1.0015111657419895,0.33984228431892016,1.3395159586304278e-05,0.14897896312815684,0.15284715284715283,6.7113206516791875e-06,0.38714950810307097,0.2079859845699858,0.2122877122877123,0,null,geary
sim_g267,1.0016679625307237,0.3242902898620027,1.3395159586304278e-05,0.3113568098270427,0.32867132867132864,6.952945683557498e-06,0.37708173239767756,0.3606449534676171,0.3749102608418197,0,null,geary
sim_g221,1.001723318470996,0.3188704350841999,1.3395159586304278e-05,0.3223380184680147,0.33266733266733267,6.026855796903041e-06,0.37367629111429673,0.3662932028045621,0.3751887210533827,0,null,geary
sim_g226,1.0017753239936977,0.3138136386595912,1.3395159586304278e-05,0.2737637139557634,0.2807192807192807,7.257315694963376e-06,0.36919251607010733,0.3233429692390906,0.3314332726097432,0,null,geary
sim_g225,1.0019804238992591,0.2942164615184306,1.3395159586304278e-05,0.10796817031583084,0.1048951048951049,6.81031821686322e-06,0.35145186553964575,0.1587767210526924,0.15425750719868367,0,null,geary
sim_g281,1.0020504732375075,0.28765521379568115,1.3395159586304278e-05,0.2665973531376281,0.2647352647352647,7.234160105829429e-06,0.347970016688324,0.3186422547461691,0.31516102944674373,0,null,geary
sim_g155,1.002090328231605,0.28395328091994865,1.3395159586304278e-05,0.3487439326891397,0.35564435564435565,7.2336332879271045e-06,0.3456477356175469,0.3874932585434886,0.39191577653116116,0,null,geary
sim_g201,1.0021213755962182,0.2810853343852311,1.3395159586304278e-05,0.0456668832104985,0.04795204795204795,6.498369052694645e-06,0.3455967226047923,0.07486374296803033,0.07776007776007776,0,null,geary
sim_g258,1.0022420154486196,0.2700761840881205,1.3395159586304278e-05,0.47404748659528056,0.46253746253746253,6.419444203142286e-06,0.33759523011015063,0.4778830666524242,0.467209558118649,0,null,geary
sim_g284,1.0024807443830808,0.24894603598827025,1.3395159586304278e-05,0.2690648157403751,0.26873126873126874,7.24830788017047e-06,0.3205313768089317,0.3190491886249507,0.31865367833747277,0,null,geary
sim_g291,1.0024869011957522,0.24841296989130746,1.3395159586304278e-05,0.16050050930632298,0.15584415584415584,7.2364173070115324e-06,0.3205313768089317,0.21400067907509732,0.21251475796930344,0,null,geary
