,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g012,0.86008050777876,0.0,1.3395159586304278e-05,1.2965618038589225e-226,0.000999000999000999,1.7936368418565413e-05,0.0,3.1623458630705426e-226,0.00111000111000111,1,stripes,geary
sim_g071,0.864008384052128,1.70295862215752e-302,1.3395159586304278e-05,9.073281500099463e-204,0.000999000999000999,2.042732078213415e-05,4.0871006931780473e-302,2.160305119071301e-203,0.00111000111000111,1,stripes,geary
sim_g083,0.8656008856294067,1.6469360255319064e-295,1.3395159586304278e-05,4.482990305329473e-191,0.000999000999000999,2.0124850470450343e-05,3.921276251266444e-295,1.0507008528115951e-190,0.00111000111000111,1,gp,geary
sim_g114,0.8681349362282103,1.4549347999835005e-284,1.3395159586304278e-05,9.940357957248704e-194,0.000999000999000999,2.0463888679215215e-05,3.4368538582287415e-284,2.3481160528933944e-193,0.00111000111000111,1,gp,geary
sim_g050,0.8699939798023414,1.1506306279847468e-276,1.3395159586304278e-05,3.841344401194911e-207,0.000999000999000999,1.833797246818432e-05,2.69679053433925e-276,9.219226562867786e-207,0.00111000111000111,1,stripes,geary
sim_g058,0.8726087229610833,9.552444882034318e-266,1.3395159586304278e-05,4.1467726281527245e-173,0.000999000999000999,2.0180716087946155e-05,2.221498809775423e-265,9.569475295737055e-173,0.00111000111000111,1,gp,geary
sim_g089,0.8757641734833241,7.284036626894734e-253,1.3395159586304278e-05,7.801469560537641e-182,0.000999000999000999,1.8153823245429963e-05,1.6809315292834001e-252,1.8142952466366608e-181,0.00111000111000111,1,gp,geary
sim_g085,0.8824325248347257,1.0596855797756492e-226,1.3395159586304278e-05,1.0438494387365904e-172,0.000999000999000999,1.832855422553599e-05,2.426760869715227e-226,2.3904948978700546e-172,0.00111000111000111,1,stripes,geary
sim_g090,0.8860377065182566,3.7153864232697824e-213,1.3395159586304278e-05,8.284536768458277e-172,0.000999000999000999,1.662621041568673e-05,8.444060052885869e-213,1.8828492655586994e-171,0.00111000111000111,1,stripes,geary
sim_g132,0.8901471680403407,3.1334838443745708e-198,1.3395159586304278e-05,8.957563870146805e-163,0.000999000999000999,1.5797959664866292e-05,7.068008671521588e-198,2.0205031286045424e-162,0.00111000111000111,1,stripes,geary
sim_g148,0.8904412209251807,3.4921437652515857e-197,1.3395159586304278e-05,1.2447037130900993e-161,0.000999000999000999,1.5567867507695347e-05,7.818232310264744e-197,2.786650103933058e-161,0.00111000111000111,1,stripes,geary
sim_g145,0.8909039252529234,1.531163138770497e-195,1.3395159586304278e-05,2.5292627539613526e-157,0.000999000999000999,1.6814428976249378e-05,3.402584752823327e-195,5.620583897691895e-157,0.00111000111000111,1,stripes,geary
sim_g105,0.8925227036099495,7.49508746533881e-190,1.3395159586304278e-05,6.521698998891674e-150,0.000999000999000999,1.6754798839319352e-05,1.6533281173541492e-189,1.438610073284928e-149,0.00111000111000111,1,stripes,geary
sim_g020,0.9003508055355979,1.555846235811211e-163,1.3395159586304278e-05,1.041346201035957e-140,0.000999000999000999,1.6774576606868656e-05,3.406962560170535e-163,2.263796089208602e-140,0.00111000111000111,1,stripes,geary
sim_g059,0.9006651503154941,1.6118281451509423e-162,1.3395159586304278e-05,8.550887889066241e-139,0.000999000999000999,1.5007510725862906e-05,3.503974228589005e-162,1.8455153717409153e-138,0.00111000111000111,1,stripes,geary
sim_g009,0.9006807117570673,1.8092558746848943e-162,1.3395159586304278e-05,6.819845830466165e-144,0.000999000999000999,1.5159556094030323e-05,3.9048687942839446e-162,1.493396897182372e-143,0.00111000111000111,1,stripes,geary
sim_g115,0.9063179153777985,8.318426486243247e-145,1.3395159586304278e-05,1.125306487720858e-120,0.000999000999000999,1.6571045725814026e-05,1.7825199613378386e-144,2.4113710451161245e-120,0.00111000111000111,1,stripes,geary
sim_g144,0.9074797459412935,2.7066547994967334e-141,1.3395159586304278e-05,2.5740266815366763e-116,0.000999000999000999,1.550408596124749e-05,5.75883999892922e-141,5.476652513907822e-116,0.00111000111000111,1,gp,geary
sim_g126,0.9103733179389929,9.777203131546355e-133,1.3395159586304278e-05,2.577616829538568e-101,0.000999000999000999,1.649643194412924e-05,2.0656062953971173e-132,5.370035061538684e-101,0.00111000111000111,1,gp,geary
sim_g036,0.9139343211954193,1.412373963775761e-122,1.3395159586304278e-05,3.0080996617313316e-108,0.000999000999000999,1.586105415182586e-05,2.9630223016274707e-122,6.3551401304183066e-108,0.00111000111000111,1,stripes,geary
