,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g039,0.33597753354850085,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.035405414503866e-05,0.0,0.0,0.0011059051649457553,1,hotspot,moran
sim_g130,0.3354091245778062,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.846299253281723e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g136,0.32856206899747686,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.200644539458972e-05,0.0,0.0,0.0011059051649457553,1,hotspot,moran
sim_g015,0.32781269238978733,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.962161389510957e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g010,0.32675943393317625,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.1084469109474534e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g088,0.32556829617591204,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.645567740200782e-05,0.0,0.0,0.0011059051649457553,1,hotspot,moran
sim_g030,0.3099148165637709,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.497992730026298e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g066,0.29998854182228835,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.737913031756596e-05,0.0,0.0,0.0011059051649457553,1,hotspot,moran
sim_g051,0.29727159439544254,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.426029000300791e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g099,0.29708410275466723,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.239288830877885e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g008,0.2955905903521746,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.389631061230396e-05,0.0,0.0,0.0011059051649457553,1,hotspot,moran
sim_g119,0.2947542396700423,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.704794273710301e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g017,0.2922266988899429,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.509761293647639e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g087,0.29096932321896474,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.308229463310616e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g117,0.28842882382921714,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.659320425389495e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g138,0.2833814966164242,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.263629915894082e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g023,0.2785834797823198,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.353872144336166e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g137,0.2759082816026608,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.538246712181925e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g068,0.2759014850473327,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.237744193449713e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g043,0.27353222326406373,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.451882765601875e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g033,0.26606364038012387,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.184813373889915e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g149,0.26595780474915176,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.068518343483625e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g084,0.2591172311371296,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.31153189208655e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g006,0.2555462923664984,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.282433197985709e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g120,0.253876422351033,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.9856860620980287e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g075,0.25212134438554307,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.239852498719064e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g139,0.25059648666427237,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.056549043773456e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g029,0.2494822978374272,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.26566457316701e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g082,0.24883113055296985,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.0666917577516987e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g013,0.24848624853370002,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.105094632312677e-05,0.0,0.0,0.0011059051649457553,1,hotspot,moran
sim_g078,0.24245462333271411,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.9738447462754386e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g054,0.2409676467226143,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.8972656843033767e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g108,0.24041921716094722,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.999309638760761e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g125,0.23915793882183028,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.7694640381046936e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g060,0.2384875452811647,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.704417843959346e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g022,0.23592302998803438,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.819447150222515e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g014,0.22990033985105854,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.0254241102099615e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g101,0.228899460315675,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.7000867535174407e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g146,0.2287651481411206,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.725665858560555e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g031,0.2230953290284367,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.9323346245625196e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g073,0.21700330533979043,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.703640583204773e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g002,0.21626227516223306,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.656282402190293e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g055,0.21507753531429283,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.7020040312546848e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g061,0.21468290919822058,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.913525825443087e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g074,0.2140166790253927,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.7274321236121965e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g005,0.20617598976135,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.511054358540794e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g123,0.20559830035636886,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.509310815395324e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g129,0.20032520501917914,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.488939807255761e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g128,0.1980638441557462,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.3990007010956617e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g103,0.19527062987500185,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.5975695780055374e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g057,0.18970874997192164,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.4056097405303514e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g063,0.18873864593316375,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.3128939504364225e-05,0.0,0.0,0.0011059051649457553,1,hotspot,moran
sim_g080,0.1864791771213672,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.2983958297518812e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g127,0.18610686780670505,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.6204471005212956e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g096,0.18472868201981033,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.404959415577683e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g097,0.1840208189438182,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.1333744731369344e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g047,0.18271725479473705,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.4126353658817562e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g133,0.18127483392896918,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.4413364240718416e-05,0.0,0.0,0.0011059051649457553,1,hotspot,moran
sim_g107,0.17949686649102634,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.241960497960175e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g028,0.17770845937415358,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.2978259768880752e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
sim_g037,0.17762943660811265,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.3432865566157003e-05,0.0,0.0,0.0011059051649457553,1,gp,moran
sim_g021,0.17652138278626917,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,2.4738579494869733e-05,0.0,0.0,0.0011059051649457553,1,stripes,moran
