,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g057,0.008460570506340682,0.00963534885728401,1.3395159586304278e-05,0.0014131649360800136,0.001998001998001998,8.198949582022499e-06,0.01927069771456802,0.0027891413212105527,0.003969540393381453,1,stripes,moran
sim_g253,0.008319833457550652,0.01067324680987336,1.3395159586304278e-05,0.0007183782694968333,0.000999000999000999,6.950817486177564e-06,0.02120512611233118,0.0014463992003291945,0.002038777548981631,0,null,moran
sim_g190,0.007322148096898057,0.02121879989609321,1.3395159586304278e-05,0.0035337440557862143,0.001998001998001998,7.3391115111308874e-06,0.04160548999233963,0.0068839169917913265,0.003969540393381453,0,null,moran
sim_g126,0.006874564181714475,0.028266090244593145,1.3395159586304278e-05,0.005392961557162179,0.003996003996003996,6.985393460015179e-06,0.05470856176372866,0.010371079917619574,0.0077342012825883785,1,gp,moran
sim_g210,0.00656693912145785,0.034162409500884894,1.3395159586304278e-05,0.009867020199551768,0.01098901098901099,7.557394669095543e-06,0.06527848949213674,0.01827225962879957,0.020476417991945946,0,null,moran
sim_g200,0.006552428152876679,0.03446382250350333,1.3395159586304278e-05,0.009546527886097445,0.011988011988011988,7.932207505501517e-06,0.06543763766487974,0.01789973978643271,0.0222000222000222,0,null,moran
sim_g161,0.006513001057235406,0.035293825908659815,1.3395159586304278e-05,0.0055302695085199804,0.005994005994005994,6.67636357412304e-06,0.06659212435596192,0.010567393965324804,0.011453514638228014,0,null,moran
sim_g239,0.00619858163857117,0.04251549187398462,1.3395159586304278e-05,0.009957844487285206,0.016983016983016984,7.2405819343133485e-06,0.07971654726372117,0.01832732114224271,0.03050841374194668,0,null,moran
sim_g242,0.00611574531317675,0.04460502314763959,1.3395159586304278e-05,0.010505013451589273,0.01098901098901099,7.0569092101570334e-06,0.08278382797486321,0.019216488021199893,0.020476417991945946,0,null,moran
sim_g196,0.0061119282445067005,0.04470326710642614,1.3395159586304278e-05,0.009665716859689644,0.008991008991008992,6.657645193072487e-06,0.08278382797486321,0.01801065253358319,0.016964167907564134,0,null,moran
sim_g209,0.006033537890367114,0.04675969493439669,1.3395159586304278e-05,0.008938915892769517,0.013986013986013986,6.636676920082354e-06,0.08606078822281599,0.01686587904296135,0.025584171925635342,0,null,moran
sim_g198,0.0059775016773225475,0.04827569815536037,1.3395159586304278e-05,0.018928930439828906,0.023976023976023976,8.298392451722159e-06,0.0883092039427324,0.033601651668335335,0.041576920189636955,0,null,moran
sim_g252,0.0059018264370313545,0.050385135980306806,1.3395159586304278e-05,0.014749270970826567,0.014985014985014986,7.178283624677262e-06,0.09160933814601237,0.02633798387647601,0.027245481790936336,0,null,moran
sim_g264,0.00557912506216801,0.06021639933454859,1.3395159586304278e-05,0.019620341284872,0.015984015984015984,6.972573504743312e-06,0.1088248180744854,0.034624131679185884,0.028886775874727683,0,null,moran
sim_g191,0.005498383408527762,0.06289722446727752,1.3395159586304278e-05,0.023373635548237015,0.026973026973026972,7.457098437398308e-06,0.11165187775256365,0.04053231597960176,0.046239474810903375,0,null,moran
sim_g219,0.005328165322523658,0.06885271822418837,1.3395159586304278e-05,0.02205036494819712,0.022977022977022976,7.096244984616242e-06,0.12009195039102621,0.03868485078631074,0.040310566626356105,0,null,moran
sim_g227,0.005222581959693853,0.07275966348907936,1.3395159586304278e-05,0.03519184576827483,0.03896103896103896,8.227477586728326e-06,0.1261728268596752,0.05931209960945196,0.06566467240624543,0,null,moran
sim_g203,0.004997489050220001,0.08165276389894316,1.3395159586304278e-05,0.03658233382062537,0.04695304695304695,7.631938482086108e-06,0.14078062741197098,0.06097055636770895,0.0769722081197491,0,null,moran
sim_g278,0.004898425854583443,0.08581686832403634,1.3395159586304278e-05,0.029343339124517698,0.025974025974025976,6.687516719690911e-06,0.14545231919328194,0.05030286707060176,0.04478280340349306,0,null,moran
sim_g282,0.004873820464401063,0.086875379676419,1.3395159586304278e-05,0.0331110496263014,0.04695304695304695,7.071265311373085e-06,0.14641917922991965,0.05612042309542611,0.0769722081197491,0,null,moran
sim_g205,0.00449190570214159,0.10457607870682473,1.3395159586304278e-05,0.04088000677199133,0.04095904095904096,6.769044651834156e-06,0.17237815171454623,0.06738462654723845,0.06826506826506827,0,null,moran
sim_g202,0.0043715560261631675,0.11066159419208432,1.3395159586304278e-05,0.05334850157800497,0.058941058941058944,6.952021148902306e-06,0.1814124494952202,0.08558583140856413,0.09355723641437927,0,null,moran
sim_g257,0.0040458818133621115,0.1283901972152639,1.3395159586304278e-05,0.06547654805728231,0.06893106893106893,7.0879799435245255e-06,0.20397274436701118,0.10230710633950361,0.1082686946561292,0,null,moran
sim_g260,0.004034358279157463,0.12905171001500082,1.3395159586304278e-05,0.06420141410022517,0.07592407592407592,7.1368036072604136e-06,0.20397274436701118,0.10083991743490864,0.11740836483104525,0,null,moran
sim_g293,0.004032080637710015,0.12918273809910708,1.3395159586304278e-05,0.06116181399255083,0.060939060939060936,7.097955425615032e-06,0.20397274436701118,0.09657128525139605,0.09621956990378043,0,null,moran
sim_g165,0.003913088059298375,0.13615668224750088,1.3395159586304278e-05,0.07817498492630748,0.08691308691308691,7.789084806353308e-06,0.21273572026083726,0.12026920757893458,0.13168649532285895,0,null,moran
sim_g187,0.0036652904512565723,0.15149436533670457,1.3395159586304278e-05,0.08179439964102808,0.08891108891108891,7.333285750112735e-06,0.23371269023751579,0.12519550965463483,0.1340368174539029,0,null,moran
sim_g179,0.0036587644062139827,0.15191324865438527,1.3395159586304278e-05,0.08488010780137822,0.08291708291708291,7.119047970493053e-06,0.23371269023751579,0.12925904741326635,0.12756474294935832,0,null,moran
sim_g182,0.003575963660955949,0.15729470176786764,1.3395159586304278e-05,0.10355744993312799,0.1008991008991009,7.197805121383261e-06,0.2395350788343162,0.15325421645289852,0.14985014985014986,0,null,moran
sim_g180,0.0035242709450818226,0.16071714218839717,1.3395159586304278e-05,0.08744627325740995,0.08691308691308691,6.762414001724835e-06,0.24228714902773443,0.1324943534203181,0.13168649532285895,0,null,moran
sim_g207,0.0035111235187000643,0.16159529845450216,1.3395159586304278e-05,0.10249166064947013,0.0989010989010989,7.111983508074757e-06,0.24239294768175323,0.15325421645289852,0.14761358044940132,0,null,moran
sim_g010,0.003448401508165219,0.16582765847222913,1.3395159586304278e-05,0.10672680795168699,0.10589410589410589,7.396987884622e-06,0.2475039678689987,0.15695118816424555,0.1557266263148616,1,gp,moran
sim_g193,0.0034051561133080894,0.1687871313294974,1.3395159586304278e-05,0.08807796268486145,0.08391608391608392,6.672789184843732e-06,0.25067395742004567,0.13278084826863537,0.12844298558584274,0,null,moran
sim_g274,0.0032407158471502986,0.1803480650404372,1.3395159586304278e-05,0.11056211816975714,0.11888111888111888,7.265545720959731e-06,0.26602623655558366,0.16101279345110264,0.17229147663930275,0,null,moran
sim_g218,0.003233064209488617,0.18089784085779692,1.3395159586304278e-05,0.10353992444325644,0.1018981018981019,7.05592700257305e-06,0.26602623655558366,0.15325421645289852,0.15058832792822943,0,null,moran
sim_g086,0.002955830008254373,0.20152106300037786,1.3395159586304278e-05,0.14794240917894985,0.14785214785214784,7.731001227563962e-06,0.2920595115947506,0.20739590071815397,0.20726936614787078,1,stripes,moran
sim_g269,0.002928946835124948,0.2035931644945459,1.3395159586304278e-05,0.13390819171138846,0.13386613386613386,6.949101223897457e-06,0.2936439872517489,0.19221271537519874,0.1921523452623931,0,null,moran
sim_g288,0.0028712133389211833,0.2080858681275779,1.3395159586304278e-05,0.14936386164072257,0.15584415584415584,7.311743770958627e-06,0.29868784898695394,0.2077084268298998,0.2134851449919943,0,null,moran
sim_g261,0.002832456138219886,0.2111344318823103,1.3395159586304278e-05,0.1394930126604521,0.12787212787212787,7.307107386807046e-06,0.30162061697472903,0.19927573237207447,0.18443095366172288,0,null,moran
sim_g188,0.002732198830351209,0.21914085741375833,1.3395159586304278e-05,0.14582703753721005,0.15284715284715283,7.551140979101634e-06,0.31010498690626176,0.20539019371438036,0.2113094278992896,0,null,moran
sim_g276,0.00270241739884643,0.22155237316611553,1.3395159586304278e-05,0.15630296420770118,0.16183816183816183,6.939286213095425e-06,0.3120455960086134,0.21382585031333132,0.22068840250658434,0,null,moran
sim_g170,0.0026829741447668212,0.22313491705154553,1.3395159586304278e-05,0.1744465818348956,0.17482517482517482,7.631453704126046e-06,0.31258439633404755,0.23054614339413512,0.23104648655309445,0,null,moran
sim_g204,0.0026721486574108875,0.2240188173727341,1.3395159586304278e-05,0.1783654158531378,0.16983016983016982,7.763674668904582e-06,0.31258439633404755,0.23469133664886555,0.22745112030826314,0,null,moran
sim_g214,0.0025698185515881265,0.23247169569657378,1.3395159586304278e-05,0.1678583838842176,0.16783216783216784,6.95079834031494e-06,0.3163133697028788,0.22683565389759133,0.22578318542444106,0,null,moran
sim_g298,0.002568496430530036,0.23258205653138297,1.3395159586304278e-05,0.16966069691442698,0.15184815184815184,7.327175908749486e-06,0.3163133697028788,0.2282430900194085,0.2113094278992896,0,null,moran
sim_g297,0.0025683124150718676,0.23259741908232145,1.3395159586304278e-05,0.1560203492274509,0.16483516483516483,6.251391171230823e-06,0.3163133697028788,0.21382585031333132,0.22275022275022274,0,null,moran
sim_g175,0.002559615940334526,0.23332408821022022,1.3395159586304278e-05,0.17154652879022714,0.18181818181818182,7.187353233537436e-06,0.3163133697028788,0.2289569360609595,0.23510971786833856,0,null,moran
sim_g285,0.0025326083599149134,0.23558882699498906,1.3395159586304278e-05,0.1720046068477319,0.18181818181818182,6.8679907474004625e-06,0.3168417917026032,0.2289569360609595,0.23510971786833856,0,null,moran
sim_g056,0.0024690999626109365,0.24096183754461709,1.3395159586304278e-05,0.18497994029729026,0.17582417582417584,7.396735517473426e-06,0.3184517676801107,0.24023368869777956,0.2313475997686524,1,stripes,moran
sim_g279,0.002380855925836174,0.2485368844137339,1.3395159586304278e-05,0.19078682047311735,0.1978021978021978,7.3088038188109175e-06,0.32559417172104876,0.24459848778604787,0.25359256128486896,0,null,moran
sim_g255,0.00236052301785286,0.2503001156427198,1.3395159586304278e-05,0.18687452738684818,0.17382617382617382,7.398278153909312e-06,0.3264784117078954,0.24129351755798883,0.23074270861881482,0,null,moran
sim_g280,0.0022791033033922,0.2574266055667431,1.3395159586304278e-05,0.18740463197003798,0.1978021978021978,7.405368008384383e-06,0.33287923133630576,0.24129351755798883,0.25359256128486896,0,null,moran
sim_g206,0.0022541348251408594,0.259632974419427,1.3395159586304278e-05,0.20014591064736875,0.2007992007992008,7.535775663853422e-06,0.33429138337265285,0.25442276777207895,0.2552532213549163,0,null,moran
sim_g246,0.0022332506901180486,0.2614858946387716,1.3395159586304278e-05,0.18355367603404937,0.17782217782217782,6.670889143624636e-06,0.33523832645996354,0.23941783830528177,0.23295481810765656,0,null,moran
sim_g292,0.0022062241448697678,0.26389383144819545,1.3395159586304278e-05,0.20512851935297993,0.21578421578421578,6.991351786587143e-06,0.3354582603155027,0.25965635361136696,0.2697302697302697,0,null,moran
sim_g195,0.0021576894011135143,0.2682462427894754,1.3395159586304278e-05,0.2198526231695801,0.2007992007992008,7.012626282536363e-06,0.3395522060626271,0.2748157789619751,0.2552532213549163,0,null,moran
sim_g270,0.0019725369611617973,0.28517477767623856,1.3395159586304278e-05,0.23733446583421125,0.2177822177822178,7.337405886220993e-06,0.3564684720952982,0.2939138525471079,0.27109819640939975,0,null,moran
sim_g249,0.0018602986902160074,0.2956786842893987,1.3395159586304278e-05,0.23835160752472673,0.24875124875124874,6.63231096078509e-06,0.3650354127029613,0.2939138525471079,0.3033551814039619,0,null,moran
sim_g211,0.001811423255491998,0.30030764339996596,1.3395159586304278e-05,0.24420423115433953,0.23576423576423577,6.624900112105403e-06,0.3692307090983188,0.297810037993097,0.2910669577336244,0,null,moran
sim_g153,0.0017954818129976755,0.30182449922004273,1.3395159586304278e-05,0.25456388486284864,0.26073926073926074,6.631763653267647e-06,0.36958101945311356,0.30900963836788864,0.3154103960555573,0,null,moran
sim_g250,0.0017564863276775752,0.3055494179252791,1.3395159586304278e-05,0.24002964624680478,0.23076923076923078,7.175408262840359e-06,0.37262124137229163,0.2939138525471079,0.28607755880483154,0,null,moran
sim_g247,0.0017324395225287305,0.30785651884400567,1.3395159586304278e-05,0.28207024647067525,0.2907092907092907,7.105967057293549e-06,0.3733760083865701,0.3318473487890297,0.33934936658672066,0,null,moran
sim_g162,0.0017241094943222708,0.3086575002662313,1.3395159586304278e-05,0.2598695021742927,0.2597402597402597,6.669211783096934e-06,0.3733760083865701,0.3130957857521599,0.3154103960555573,0,null,moran
sim_g273,0.0016450220024626055,0.3163071906137578,1.3395159586304278e-05,0.2649120476268465,0.26373626373626374,6.26144511434447e-06,0.3795686287365093,0.3153714852700554,0.31775453462200454,0,null,moran
sim_g265,0.0015268796671800804,0.32788152534754034,1.3395159586304278e-05,0.2910885164999317,0.2967032967032967,6.266177103090034e-06,0.39033514922326235,0.34111935527335746,0.34367177224320083,0,null,moran
sim_g171,0.0014289333960021153,0.3376048653479553,1.3395159586304278e-05,0.2937132874481394,0.2807192807192807,6.61146495596189e-06,0.3987459039542779,0.34285597756592145,0.3315582055739536,0,null,moran
sim_g184,0.0013850568152811006,0.3419964932274555,1.3395159586304278e-05,0.310529496796093,0.3066933066933067,7.048593233168013e-06,0.3992176963744617,0.3578750076578579,0.3534633305625672,0,null,moran
sim_g241,0.0013455139234906245,0.34597277835986984,1.3395159586304278e-05,0.2959200132061003,0.2957042957042957,6.846733561692073e-06,0.402018250372056,0.3431901321609539,0.34367177224320083,0,null,moran
sim_g150,0.0013345752797637987,0.34707575615454167,1.3395159586304278e-05,0.2962874807656235,0.28771228771228774,7.041603585532503e-06,0.402018250372056,0.3431901321609539,0.33848504436739735,0,null,moran
sim_g159,0.001246457114091957,0.3560075763704521,1.3395159586304278e-05,0.3296787509599268,0.3276723276723277,7.282502430724768e-06,0.41077797273513705,0.37605941174136137,0.37377071597603917,0,null,moran
sim_g277,0.0011271374102860068,0.36822827119525414,1.3395159586304278e-05,0.3432252354058196,0.33666333666333664,7.209338581914535e-06,0.42071080145021456,0.3845426891807408,0.38112830565660755,0,null,moran
sim_g234,0.0011199860844505359,0.368965105624661,1.3395159586304278e-05,0.31611455260832,0.3076923076923077,7.630836621829809e-06,0.42071080145021456,0.3619632281774657,0.3534633305625672,0,null,moran
sim_g240,0.0011077641246428304,0.3702255052761888,1.3395159586304278e-05,0.34188604890600816,0.34865134865134867,6.918766887879106e-06,0.42071080145021456,0.3845426891807408,0.388830500354664,0,null,moran
sim_g244,0.001053817468648482,0.3758052956313709,1.3395159586304278e-05,0.3603554956602145,0.35864135864135865,6.771718472600139e-06,0.42430291981991375,0.39454981276665824,0.3952091864179776,0,null,moran
sim_g286,0.0010296705430593283,0.3783113700868499,1.3395159586304278e-05,0.34464785154436506,0.34865134865134867,6.733180487271482e-06,0.42430291981991375,0.3845426891807408,0.388830500354664,0,null,moran
sim_g028,0.0010090234851148332,0.38045828477185595,1.3395159586304278e-05,0.3394492955203693,0.34865134865134867,7.0542248313130025e-06,0.42430291981991375,0.3842822213438143,0.388830500354664,1,stripes,moran
sim_g185,0.000949105205691805,0.3867093447597313,1.3395159586304278e-05,0.3571595684633804,0.3596403596403596,7.2206290581356465e-06,0.4285433800227336,0.39248304226745095,0.3952091864179776,0,null,moran
sim_g295,0.0009043013489829273,0.3914029537540967,1.3395159586304278e-05,0.35021547512053364,0.35264735264735264,6.438034858038654e-06,0.4285433800227336,0.3876924078825096,0.3918303918303918,0,null,moran
sim_g262,0.0007185726394393596,0.41102156010879154,1.3395159586304278e-05,0.36588068839235766,0.3596403596403596,7.451328841774143e-06,0.44435154639233887,0.3991425691552993,0.3952091864179776,0,null,moran
sim_g296,0.0007115718168490227,0.4117657663235673,1.3395159586304278e-05,0.4011535166321063,0.39760239760239763,6.544765325671469e-06,0.44435154639233887,0.424276699932222,0.42000253267858906,0,null,moran
sim_g254,0.0006551411577774078,0.41777586860625504,1.3395159586304278e-05,0.4090344566537787,0.41858141858141856,7.311397323044786e-06,0.448437858798964,0.4275621498123122,0.4375415525241309,0,null,moran
sim_g189,0.000635493830543245,0.4198729831943119,1.3395159586304278e-05,0.39772344551752525,0.38961038961038963,6.836989627353629e-06,0.448437858798964,0.424276699932222,0.4176674389440347,0,null,moran
sim_g268,0.0006199699141931567,0.42153158727102613,1.3395159586304278e-05,0.40447712060205165,0.3926073926073926,7.202841066098023e-06,0.448437858798964,0.424276699932222,0.4176674389440347,0,null,moran
sim_g208,0.0005918714458755183,0.4245372035792836,1.3395159586304278e-05,0.40268551853024137,0.3966033966033966,6.437748743104474e-06,0.44921413800953086,0.424276699932222,0.42000253267858906,0,null,moran
sim_g177,0.0005690595297099672,0.42698057172565884,1.3395159586304278e-05,0.42905177109577985,0.4305694305694306,6.27448966054852e-06,0.44921413800953086,0.442321413500804,0.44541665231320404,0,null,moran
sim_g156,0.0005402520892707163,0.43007011212892476,1.3395159586304278e-05,0.4250465767452224,0.4325674325674326,7.133070347463038e-06,0.44921413800953086,0.4397033552536783,0.44594580677054907,0,null,moran
sim_g299,0.0005361804334309881,0.430507139200201,1.3395159586304278e-05,0.3990047457281005,0.3916083916083916,6.942900417570396e-06,0.44921413800953086,0.424276699932222,0.4176674389440347,0,null,moran
sim_g154,0.0005293024613190642,0.43124557248914963,1.3395159586304278e-05,0.4164693228023171,0.41858141858141856,6.544566125904926e-06,0.44921413800953086,0.43382221125241366,0.4375415525241309,0,null,moran
sim_g220,0.0003937180731691061,0.44584803315207777,1.3395159586304278e-05,0.441780251658765,0.4565434565434565,7.0089560903268665e-06,0.4612221032607701,0.4538838201973613,0.4674506380991022,0,null,moran
sim_g176,0.00027144753568215734,0.45908045927215035,1.3395159586304278e-05,0.46406026238923737,0.46053946053946054,7.0181342472810125e-06,0.4700482518144884,0.47033134701611895,0.468345214107926,0,null,moran
sim_g230,0.00012479841146282653,0.4750099182044668,1.3395159586304278e-05,0.47463360215011874,0.4755244755244755,6.441024417136373e-06,0.4814289711531758,0.4794278809597159,0.4803277530550258,0,null,moran
sim_g271,9.420113344289356e-05,0.4783393833523806,1.3395159586304278e-05,0.4863883938749761,0.48951048951048953,7.231038484134895e-06,0.48317109429533395,0.48965274551172094,0.49279579480921765,0,null,moran
sim_g258,7.232395706980663e-05,0.4807209050436364,1.3395159586304278e-05,0.48947359198678164,0.4965034965034965,6.846550039872617e-06,0.483947219842587,0.4911106274114866,0.4965034965034965,0,null,moran
sim_g263,8.202993004834727e-06,0.48770468202737494,1.3395159586304278e-05,0.4973986581165505,0.4945054945054945,7.053215745150664e-06,0.48770468202737494,0.4973986581165505,0.4961593590356132,0,null,moran
sim_g199,-0.00024867627647067635,0.48430085844586046,1.3395159586304278e-05,0.4509218069248993,0.4595404595404595,6.442197160577156e-06,0.4859205937583884,0.46169468285825865,0.468345214107926,0,null,moran
sim_g256,-0.00034767843895560773,0.4735247928951649,1.3395159586304278e-05,0.45981130397591213,0.4645354645354645,6.74420847693138e-06,0.4814289711531758,0.4676047159077073,0.4708129708129708,0,null,moran
sim_g231,-0.00039625531209939633,0.46824394344168235,1.3395159586304278e-05,0.4584258483406225,0.45554445554445555,7.274253380705322e-06,0.477799942287431,0.4676047159077073,0.4674506380991022,0,null,moran
sim_g259,-0.0005482968938002603,0.4517556287325123,1.3395159586304278e-05,0.4034942568272766,0.42357642357642356,7.28354494760317e-06,0.46413249527312905,0.424276699932222,0.4412254412254412,0,null,moran
sim_g245,-0.0005784316307112793,0.44849658115337093,1.3395159586304278e-05,0.42281214730466216,0.4305694305694306,6.683135367996196e-06,0.4623676094364649,0.43890534322283264,0.44541665231320404,0,null,moran
sim_g290,-0.0006120327907191107,0.444866746639744,1.3395159586304278e-05,0.399870333210201,0.41358641358641357,6.8013909842377275e-06,0.4612221032607701,0.424276699932222,0.43535411956464587,0,null,moran
sim_g186,-0.0007490588691888497,0.4301152020460524,1.3395159586304278e-05,0.37883898299005114,0.3926073926073926,6.920582908205328e-06,0.44921413800953086,0.409564748242057,0.4176674389440347,0,null,moran
sim_g152,-0.0008372077447351728,0.4206755094639599,1.3395159586304278e-05,0.38601188470336034,0.3866133866133866,6.833737995390845e-06,0.448437858798964,0.4150665426917853,0.41720869058998555,0,null,moran
sim_g212,-0.000933997264020777,0.4103629931165994,1.3395159586304278e-05,0.37185367487938326,0.3776223776223776,6.585411020680612e-06,0.44435154639233887,0.40418877704280787,0.40897730428416346,0,null,moran
sim_g248,-0.0009407983976817218,0.40964059825827165,1.3395159586304278e-05,0.3795300000376395,0.3756243756243756,6.916918150409366e-06,0.44435154639233887,0.409564748242057,0.40828736480910394,0,null,moran
sim_g155,-0.0011137624378184325,0.39137837923215857,1.3395159586304278e-05,0.3533133355082972,0.36863136863136864,6.708302815546194e-06,0.4285433800227336,0.389683825928269,0.40214331123422037,0,null,moran
sim_g221,-0.001117661791235645,0.3909692542575164,1.3395159586304278e-05,0.3448066112987309,0.3436563436563437,6.3868205893851506e-06,0.4285433800227336,0.3845426891807408,0.3875823424695605,0,null,moran
sim_g238,-0.0011304900648541336,0.3896241495034989,1.3395159586304278e-05,0.35006975941672774,0.36163836163836166,7.0607661918166195e-06,0.4285433800227336,0.3876924078825096,0.3959544105529507,0,null,moran
sim_g232,-0.001220401852344627,0.3802343991809841,1.3395159586304278e-05,0.335287771585446,0.3356643356643357,7.235247928555104e-06,0.42430291981991375,0.38100883134709773,0.38112830565660755,0,null,moran
sim_g267,-0.0012405757520074462,0.37813702145692474,1.3395159586304278e-05,0.3113512566623364,0.3086913086913087,6.953048655622803e-06,0.42430291981991375,0.3578750076578579,0.3534633305625672,0,null,moran
sim_g115,-0.001411807123497264,0.3604850369122705,1.3395159586304278e-05,0.28083961960021175,0.2907092907092907,7.25625196485879e-06,0.41435061714054083,0.3317003381104863,0.33934936658672066,1,stripes,moran
sim_g226,-0.0016053076539865826,0.340891061381159,1.3395159586304278e-05,0.2554479677174546,0.26873126873126874,6.681844472160631e-06,0.3992176963744617,0.30900963836788864,0.31983826450229613,0,null,moran
sim_g236,-0.0016185503122270275,0.3395649500458191,1.3395159586304278e-05,0.2638709115611241,0.2677322677322677,7.046637094589787e-06,0.3992176963744617,0.3153714852700554,0.31983826450229613,0,null,moran
sim_g281,-0.0016506986452016518,0.33635391648889523,1.3395159586304278e-05,0.26922922932932725,0.26973026973026976,6.922651503328552e-06,0.3987459039542779,0.3192441454497951,0.31983826450229613,0,null,moran
sim_g284,-0.00175607642455627,0.3259130448434425,1.3395159586304278e-05,0.26235491890390994,0.26673326673326675,6.831498911997932e-06,0.38953750379694324,0.3148259026846919,0.31983826450229613,0,null,moran
sim_g183,-0.0019104507385575816,0.3108627742213952,1.3395159586304278e-05,0.23922834886196304,0.24475524475524477,6.577377722910732e-06,0.37453346291734363,0.2939138525471079,0.2997002997002997,0,null,moran
sim_g163,-0.002095481424501166,0.29323383200615016,1.3395159586304278e-05,0.2061121289359223,0.20279720279720279,6.673153709807314e-06,0.3635130148836572,0.2598052045410785,0.25670531999645924,0,null,moran
sim_g192,-0.0021680285041472134,0.28645061457261844,1.3395159586304278e-05,0.2335974752980302,0.23676323676323677,7.193607429123856e-06,0.3565775285136329,0.2907852389602036,0.2911023402826681,0,null,moran
sim_g233,-0.0022032115313747637,0.28318800149937734,1.3395159586304278e-05,0.19204055164598177,0.20679320679320679,6.466939243791587e-06,0.3554661106686745,0.24515815103742353,0.2606637060418573,0,null,moran
sim_g235,-0.0023486379130734703,0.2698946913239145,1.3395159586304278e-05,0.20854869106967044,0.21178821178821178,6.9965386696265615e-06,0.34020339242510234,0.26177659966904243,0.26584294366721145,0,null,moran
sim_g283,-0.002428516692706865,0.26272833491698866,1.3395159586304278e-05,0.1826870056184412,0.1798201798201798,6.8712085253322265e-06,0.3353978743621132,0.2393279549586566,0.23454806063501712,0,null,moran
sim_g287,-0.002518166740414146,0.2548028987587182,1.3395159586304278e-05,0.17248089183258947,0.17082917082917082,7.122841451541372e-06,0.33091285553080285,0.2289569360609595,0.22777222777222775,0,null,moran
sim_g169,-0.0026315523379291054,0.24496133910384177,1.3395159586304278e-05,0.1629587501800283,0.16283716283716285,6.894426373692251e-06,0.32231755145242336,0.22121097309506105,0.22104592240338847,0,null,moran
sim_g166,-0.0026827967244230466,0.24058150617181717,1.3395159586304278e-05,0.14076548891367502,0.14385614385614387,6.602253988848345e-06,0.3184517676801107,0.19979760615156555,0.2026142871213294,0,null,moran
sim_g251,-0.0026864580310188768,0.2402702163048412,1.3395159586304278e-05,0.15680562356310962,0.15284715284715283,6.890513904802539e-06,0.3184517676801107,0.21382585031333132,0.2113094278992896,0,null,moran
sim_g243,-0.0027301172974458637,0.23657520447127706,1.3395159586304278e-05,0.15311704033758528,0.15484515484515485,6.706697753207844e-06,0.3168417917026032,0.21168254424550959,0.21308966263094703,0,null,moran
sim_g291,-0.0027599090990968653,0.2340718935801303,1.3395159586304278e-05,0.14955006731752785,0.14185814185814186,6.936479382224371e-06,0.3163133697028788,0.2077084268298998,0.20074265357284224,0,null,moran
sim_g228,-0.002764391259752923,0.23369654549323626,1.3395159586304278e-05,0.14119030834710633,0.14085914085914086,7.265866047516287e-06,0.3163133697028788,0.19979760615156555,0.2002736599892998,0,null,moran
sim_g229,-0.002859622984925455,0.2258009146270898,1.3395159586304278e-05,0.1326278942533609,0.13586413586413587,6.703586347766007e-06,0.3136123814265136,0.1912902320961936,0.19409162266305124,0,null,moran
sim_g289,-0.0029584186822160306,0.2177716636074425,1.3395159586304278e-05,0.11932527160828449,0.11488511488511488,6.7439686715043705e-06,0.30962795773570023,0.17293517624389057,0.1673084197356042,0,null,moran
sim_g164,-0.0031807654019825582,0.20031615494376226,1.3395159586304278e-05,0.10370201979979465,0.10789210789210789,6.738846746652291e-06,0.2917225557433431,0.15325421645289852,0.15789088959820666,0,null,moran
sim_g225,-0.0032065342091024854,0.19834897694213216,1.3395159586304278e-05,0.10831752947974299,0.0979020979020979,6.914279037684446e-06,0.29026679552507145,0.15851345777523365,0.14685314685314688,0,null,moran
sim_g216,-0.0037429083970776373,0.16009050066399122,1.3395159586304278e-05,0.06811745513793387,0.07592407592407592,6.235828752352705e-06,0.24228714902773443,0.10588205461855005,0.11740836483104525,0,null,moran
sim_g151,-0.0037893133418570204,0.15702382196301173,1.3395159586304278e-05,0.07367302570028232,0.07292707292707293,6.817717566861442e-06,0.2395350788343162,0.1139273593303335,0.11394855144855144,0,null,moran
sim_g158,-0.004110549420192403,0.13685998003447197,1.3395159586304278e-05,0.055403030905209934,0.053946053946053944,6.801408481190854e-06,0.21273572026083726,0.08794131889715863,0.08654447157120954,0,null,moran
sim_g223,-0.004206810432941895,0.13117856780770037,1.3395159586304278e-05,0.045295655056834624,0.04795204795204795,6.616049655675009e-06,0.20603963530005293,0.07385161150570864,0.07818268687833906,0,null,moran
sim_g201,-0.004243139396031712,0.12907734813505994,1.3395159586304278e-05,0.05450800974848415,0.04995004995004995,6.5703881524768635e-06,0.20397274436701118,0.08698086661992152,0.08056459669362895,0,null,moran
sim_g272,-0.004308638481974316,0.12534818520335334,1.3395159586304278e-05,0.05006824408821286,0.054945054945054944,7.342849902421282e-06,0.20217449226347312,0.08075523240034332,0.08767827916764086,0,null,moran
sim_g157,-0.004329770898115989,0.12416122735023383,1.3395159586304278e-05,0.046837337533482466,0.04395604395604396,6.59891852429842e-06,0.20134253083821702,0.07595243924348508,0.072855321474106,0,null,moran
sim_g294,-0.00446680359476733,0.11665516578547375,1.3395159586304278e-05,0.04429206567018828,0.04995004995004995,6.701377849810633e-06,0.19019863986762026,0.07260994372162013,0.08056459669362895,0,null,moran
