g,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,is_svg
sim_g235,2.061094339819071e-09,4,2.365932769935914,485165195.4097903,-14407.58529849368,-2.5226816685034903,1.557546483397688e-08,SE,9560,0.06892890150680288,1.174846620741983e+16,0.0027060508728027344,28851.83196901154,-14407.585324654525,2.616084566398058e-05,0.9959190238446669,0.9959197788362323,False
sim_g237,0.1382791228646043,4,2.365932769935914,6.231570437836611,-12876.843897287392,-2.392199595517563,0.882599732683707,SE,9560,0.002653767306543718,0.1726261476332526,0.006428241729736328,25790.349166598964,-12878.831379034982,1.9874817475902091,0.15860443401986402,0.30896967666207276,False
sim_g277,2.2205760123556775e-08,4,2.365932769935914,45032064.312513016,-14948.019322282606,-2.5795156582450303,1.7741635448923908e-07,SE,9560,0.010962309891694624,16097053194626.607,0.0013191699981689453,29932.70001658939,-14948.019348664498,2.638189289427828e-05,0.9959018190677819,0.9959197788362323,False
sim_g285,3.0644730421335795e-08,4,2.365932769935914,32631098.260773342,-12048.569701049084,-2.2554069185505172,1.782043797579773e-07,SE,9560,0.0025474228798838634,1964106542841.2056,0.0014300346374511719,24133.80077412235,-12048.569727858427,2.6809342671185732e-05,0.9958687525966045,0.9959197788362323,False
sim_g162,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-10317.995116153761,-2.1356574843040583,1.0445935311522153e-08,SE,9560,0.000873770569016577,149038060579858.4,0.0016908645629882812,20672.651604331702,-10317.995142381618,2.622785723360721e-05,0.9959138004789753,0.9959197788362323,False
sim_g169,2.060335231236051e-09,4,5.253200947491489,485165195.4097903,-14091.897855559597,-2.361181152591482,1.3792618864555738e-08,SE,9560,0.0074868880841749445,1277030057329290.2,0.004614114761352539,28220.457083143374,-14091.897881737845,2.6178247935604304e-05,0.9959176667434766,0.9959197788362323,False
sim_g171,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-16329.500621559477,-2.777878322474276,1.9580294971253507e-08,SE,9560,0.00021132575369692844,36045595489689.16,0.0017752647399902344,32695.662615143134,-16329.500647865278,2.630580092954915e-05,0.995907733371995,0.9959197788362323,False
sim_g178,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-15464.49126621426,-2.5557167857750724,1.6529623010009466e-08,SE,9560,0.0005426235139404022,92554680839989.58,0.001374959945678711,30965.6439044527,-15464.491292462437,2.624817716423422e-05,0.9959122179156714,0.9959197788362323,False
sim_g193,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-13589.156854705536,-2.4003115130540067,1.3946900722834636e-08,SE,9560,0.0003913493742713342,66752021433024.78,0.001447916030883789,27214.975081435252,-13589.156880970702,2.626516652526334e-05,0.9959108952149907,0.9959197788362323,False
sim_g197,2.060335231236051e-09,4,5.253200947491489,485165195.4097903,-10490.622516354691,-2.1545806367636007,1.0651697154000712e-08,SE,9560,0.0006311758878473337,107658959394124.64,0.0013408660888671875,21017.906404733563,-10490.622542595873,2.6241181330988184e-05,0.9959127626982139,0.9959197788362323,False
sim_g200,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-16317.361149521807,-2.7521884153357967,1.9278151478317458e-08,SE,9560,0.00022349591058724405,38121445425819.06,0.0014719963073730469,32671.383671067793,-16317.36117582342,2.6301613615942188e-05,0.9959080590821966,0.9959197788362323,False
sim_g238,2.060335231236051e-09,4,5.253200947491489,485165195.4097903,-10025.13093263509,-2.115337449228139,1.0205791508913095e-08,SE,9560,0.006731688453909802,1148216508056257.0,0.0022149085998535156,20086.92323729436,-10025.13095881472,2.6179630367551e-05,0.995917558955053,0.9959197788362323,False
sim_g239,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-12994.442379818152,-2.201004102267896,1.1814314923193036e-08,SE,9560,0.0006311758878473337,107658959394124.64,0.0014300346374511719,26025.546131660485,-12994.442406059356,2.6241203158861026e-05,0.9959127609983114,0.9959197788362323,False
sim_g262,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-15078.302473008662,-2.5683082121343763,1.642457548514659e-08,SE,9560,0.0004292602339236568,73218434010707.03,0.0016438961029052734,30193.266318041504,-15078.30249926871,2.626004788908176e-05,0.9959112936795561,0.9959197788362323,False
sim_g276,2.060335231236051e-09,4,5.253200947491489,485165195.4097903,-13371.354595160665,-2.300824264108282,1.2890619134082695e-08,SE,9560,0.0019624958296207765,334740700492959.56,0.003731966018676758,26779.37056234551,-13371.35462136344,2.6202775188721716e-05,0.9959157547724236,0.9959197788362323,False
sim_g289,2.060335231236051e-09,4,5.253200947491489,485165195.4097903,-16480.63784531312,-2.914462813062499,2.130087297815288e-08,SE,9560,0.0015085544330054998,257312428395630.88,0.0014200210571289062,32997.93706265042,-16480.637871522995,2.620987652335316e-05,0.995915201369708,0.9959197788362323,False
sim_g292,2.060335231236051e-09,4,5.253200947491489,485165195.4097903,-12775.050052419712,-2.264773062097313,1.2319226010714634e-08,SE,9560,0.00044997122246610036,76751083969988.16,0.002157926559448242,25586.761476863605,-12775.05007867725,2.6257537683704868e-05,0.9959114891028105,0.9959197788362323,False
