g,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,is_svg
sim_g190,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-17019.400906016752,-4.958421863516176,26.624489445009957,SE,9560,801.2622064634724,281553846240.1656,0.0014562606811523438,34075.463184057684,-17019.466334407603,0.06542839085159358,0.7981131970763962,0.9959197788362323,False
sim_g191,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-17271.786205267195,-4.802006974909484,25.210819533931712,SE,9560,13.855877221859647,4868787637.026692,0.0024230480194091797,34580.23378255857,-17272.108456504124,0.32225123692842317,0.5702578646581087,0.9959197788362323,False
sim_g192,2.0611534354931574e-09,4,1.0655670566970437,485165195.4097903,-12282.6711287746,-3.19510458787101,2.2617835306000213e-08,SE,9560,25.443502618179064,4.336424685830712e+18,0.0033299922943115234,24602.00362957338,-12282.671154926618,2.6152018108405173e-05,0.9959197124265597,0.9959197788362323,False
sim_g193,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-13893.192675632916,-3.6902774898362685,14.677368906523277,SE,9560,10.88520438822866,3824929140.4238987,0.0039038658142089844,27823.046723290012,-13893.5931971844,0.4005215514844167,0.5268200288546402,0.9520843894963377,False
sim_g195,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-14643.895379484433,-3.7639286589143186,15.408037129388786,SE,9560,25.424122186625162,8933728973.070782,0.0016410350799560547,29324.452130993046,-14644.098251269505,0.202871785071693,0.6524127414066652,0.9959197788362323,False
sim_g196,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-17198.00544358012,-4.906274434896988,26.188939059048856,SE,9560,198173.54347443487,69635785811661.69,0.002650022506713867,34432.67225918442,-17198.037204865403,0.03176128528139088,0.858552589791487,0.9959197788362323,False
sim_g197,2.061153435493157e-09,4,1.0655670566970437,485165195.4097903,-10325.74143803744,-2.7939557009328255,1.7136394306997214e-08,SE,9560,163.95251095382835,2.794299694005707e+19,0.004056692123413086,20688.14424809906,-10325.741464189703,2.615226367197465e-05,0.9959196932701242,0.9959197788362323,False
sim_g199,2.061153435493158e-09,4,1.0655670566970437,485165195.4097903,-11694.203549623562,-3.1805792988183397,2.2244382986530807e-08,SE,9560,44.332758961915204,7.555786372591433e+18,0.0023131370544433594,23425.068471271305,-11694.203575775631,2.6152069040108472e-05,0.9959197084533657,0.9959197788362323,False
sim_g204,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-12700.757790873608,-3.2341969742698704,11.285526278646543,SE,9560,49.262330447624905,17310186977.994087,0.0045261383056640625,25438.176953771395,-12700.88268813736,0.12489726375315513,0.7237825368884143,0.9959197788362323,False
sim_g205,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-13719.883482023944,-3.7829315912580794,15.331055471865112,SE,9560,0.6655635736385537,233870988.25237957,0.0029478073120117188,27476.42833607207,-13721.356035003719,1.4725529797742638,0.22494332260904992,0.47260645601069534,False
sim_g212,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-12536.069915448901,-3.1269915039182297,10.57589922702381,SE,9560,12.510371290688852,4395993129.786915,0.0040628910064697266,25108.801202921983,-12536.36405483295,0.2941393840483215,0.5875800450124754,0.9959197788362323,False
sim_g213,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-15561.727029678,-4.097066508213777,18.28984157989568,SE,9560,29.547299600943415,10382563637.135761,0.0038909912109375,31160.11543138018,-15561.932572744729,0.2055430667278415,0.6502833594295647,0.9959197788362323,False
sim_g215,2.0611534354931574e-09,4,1.0655670566970437,485165195.4097903,-14326.61566476991,-3.4710664308946586,2.7250550489549428e-08,SE,9560,3.0701356621824925,5.2325390391907424e+17,0.0016179084777832031,28689.892701564,-14326.615690921077,2.6151166821364313e-05,0.9959197788362323,0.9959197788362323,False
sim_g218,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-17096.200390207374,-4.861755992357443,25.70939877892933,SE,9560,1041.6580679349001,366026043820.58954,0.003451108932495117,34229.06215243893,-17096.330205135237,0.1298149278627534,0.7186240052290371,0.9959197788362323,False
sim_g221,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-15542.773167245723,-4.16597938600432,18.852769252383105,SE,9560,149.77961831032783,52630745944.93458,0.0040569305419921875,31122.207706515626,-15542.874166488764,0.10099924304086016,0.7506337826752598,0.9959197788362323,False
sim_g222,2.0611534354931574e-09,4,1.0655670566970437,485165195.4097903,-15660.612658671875,-4.408203434438241,4.3248125038082053e-08,SE,9560,5.496523378535408,9.367916054095706e+17,0.003302335739135742,31357.88668936793,-15660.612684823327,2.615145240270067e-05,0.9959197565576533,0.9959197788362323,False
sim_g223,2.061153435493158e-09,4,1.0655670566970437,485165195.4097903,-16338.360666394423,-4.730203438845016,4.9799949780304846e-08,SE,9560,342.07375742218494,5.830082077616846e+19,0.004013776779174805,32713.382704813026,-16338.360692546936,2.6152512873522937e-05,0.9959196738299817,0.9959197788362323,False
sim_g229,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-17195.7871551677,-5.123231602168261,28.362034173299847,SE,9560,45.82048425400784,16100763862.610777,0.0022242069244384766,34428.235682359584,-17196.007846462406,0.22069129470401094,0.638513690600598,0.9959197788362323,False
sim_g231,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-14659.33235929515,-3.743634493767768,15.259863065917388,SE,9560,57.041950049440146,20043851193.662197,0.0014641284942626953,29355.32609061448,-14659.541446202446,0.20908690729629598,0.6474840198464686,0.9959197788362323,False
sim_g233,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-10950.216322235927,-2.8825692778055934,8.880646524588101,SE,9560,113.51206701979767,39886767160.97236,0.0017402172088623047,21937.094016496034,-10950.283879399632,0.06755716370571463,0.7949273276017329,0.9959197788362323,False
sim_g235,2.061153435493158e-09,4,1.0655670566970437,485165195.4097903,-14973.763721869982,-3.806815628932758,3.263750485106043e-08,SE,9560,432.937099237453,7.378697629483821e+19,0.0033540725708007812,29984.188815764144,-14973.76374802232,2.6152338250540197e-05,0.9959196874522617,0.9959197788362323,False
sim_g237,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-13194.118677624196,-3.4806239295275185,13.029545385332456,SE,9560,5.751479288855683,2021000244.7205055,0.0032281875610351562,26424.89872727257,-13194.622978465086,0.5043008408902097,0.4776164411714523,0.9093714512607838,False
sim_g240,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-16238.288404557055,-4.499295578997918,21.97542455208263,SE,9560,2286.6433315919558,803498804504.2051,0.0032711029052734375,32513.23818113829,-16238.304007887265,0.015603330210069544,0.900592196276701,0.9959197788362323,False
sim_g242,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-13478.67281860455,-3.301798595507045,11.874483665525869,SE,9560,23.006214400224934,8084105427.092832,0.0022449493408203125,26994.00700923328,-13478.873206241125,0.20038763657612435,0.654408138728237,0.9959197788362323,False
sim_g243,2.0611534354931574e-09,4,1.0655670566970437,485165195.4097903,-13827.67712182377,-3.8405636086286603,3.257943629211623e-08,SE,9560,565.4688643101424,9.637482618101316e+19,0.0026552677154541016,27692.01561567172,-13827.677147976105,2.615233461256139e-05,0.9959196877360597,0.9959197788362323,False
sim_g245,0.4999130028629843,4,1.0655670566970437,1.0003479604375156,-16412.92736799455,-4.229016848653827,9.844085742368724,SE,9560,28862.90769722219,540624.7280345041,0.0037817955017089844,32862.51610801328,-16412.929885685684,0.0025176911331072915,0.9599816589872471,0.9959197788362323,False
sim_g251,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-15909.202901249859,-4.372498095893827,20.73509705966086,SE,9560,89.91573573110956,31595301798.07911,0.003186941146850586,31855.067174523898,-15909.329480132415,0.12657888255671423,0.7220058815365864,0.9959197788362323,False
sim_g256,2.061153435493157e-09,4,1.0655670566970437,485165195.4097903,-15505.09096314128,-3.905443628724776,3.4530694367059294e-08,SE,9560,13.682950296887405,2.3320328310467384e+18,0.0024156570434570312,31046.84329830674,-15505.090989293101,2.615182165754959e-05,0.9959197277517728,0.9959197788362323,False
sim_g258,2.061153435493158e-09,4,1.0655670566970437,485165195.4097903,-16243.414676920118,-4.531569084888919,4.5935618055842605e-08,SE,9560,25.443502618179046,4.336424685830712e+18,0.0014481544494628906,32523.490725864416,-16243.414703072092,2.6151974452659488e-05,0.9959197158321577,0.9959197788362323,False
sim_g259,0.9999546021272738,4,1.0655670566970437,4.5399929762484854e-05,-16676.50599991407,-4.248065298115648,19.94768055758644,SE,9560,3.573627757704135,1255729562.8047078,0.003032207489013672,33389.67337185232,-16677.094947161153,0.5889472470844339,0.44282650070694385,0.8739996724479155,False
sim_g263,0.9999546021272737,4,1.0655670566970437,4.5399929762484854e-05,-13337.840111406025,-3.4243365822039085,12.669464130843714,SE,9560,7.280698368881084,2558349330.0213275,0.0033969879150390625,26712.34159483623,-13338.265721165866,0.42560975984088145,0.5141510730094274,0.9520843894963377,False
